accx,accy,accz,magx,magy,magz,gyrox,gyroy,gyroz,heart_rate,shoulder,activity
-0.5178014756682267,-9.710598774869553,1.3572374807870589,6.460299808702348,48.42357074752926,-14.908247274616128,0.004471373821652469,0.0015524960096685312,-0.017653898061859963,96.0,1.0,4.0
-0.5113565042324786,-9.681447793728337,1.3174118625889735,6.4968928050764765,49.260547852919835,-13.665056667790992,-0.006105555687099695,0.007537625225360318,-0.02155808460320011,96.0,1.0,4.0
-0.5006645026512963,-9.690001487022851,1.3138478356371868,6.90306097981976,49.04122057478281,-14.240827122197208,-0.006105555687099695,0.008265140967542387,-0.020103053118835968,96.0,1.0,4.0
-0.489972501070114,-9.698555180317369,1.3102838086854003,7.309229154563042,48.82189329664581,-14.816597576603423,-0.006105555687099695,0.00899265670972446,-0.018648021634471827,96.0,1.0,4.0
-0.4792804994889317,-9.707108873611887,1.3067197817336136,7.715397329306325,48.6025660185088,-15.392368031009639,-0.006105555687099695,0.009720172451906529,-0.01719299015010769,96.0,1.0,4.0
-0.5226980413783452,-9.706893141478961,1.3157921080863664,5.926022000057263,48.06972338808785,-14.558949413897304,0.00786897914017827,0.029848980314224303,-0.026115585848746493,96.0,1.0,4.0
-0.521272437750188,-9.724000528067997,1.3257713340795139,6.7023583648026515,48.08812793387183,-14.701781235338824,0.007141463248984588,0.02912146397599579,-0.021386732742252074,96.0,1.0,4.0
-0.5198468341220306,-9.74110791465703,1.3357505600726611,7.478694729548039,48.106532479655804,-14.844613056780345,0.006413947357790906,0.028393947637767272,-0.016657879635757655,96.0,1.0,4.0
-0.4826709896276968,-9.719787772620169,1.3259790498261057,5.867892777447116,47.94717304504263,-14.520585244824764,0.01071592185056678,0.026654882760096248,-0.017377641844201833,96.0,1.0,4.0
-0.4897989815424395,-9.728341465914689,1.3473630339149836,5.86511095923604,47.9429400903617,-14.705407975842663,0.018718595834133416,0.02629112488900521,-0.022106494950696248,96.0,1.0,4.0
-0.4969269734571822,-9.736895159209206,1.368747018003862,5.862329141024964,47.938707135680794,-14.89023070686056,0.02672126981770005,0.025927367017914177,-0.026835348057190667,96.0,1.0,4.0
-0.4807556517082356,-9.728099920832797,1.3903864533891892,6.316972537948461,49.76486288368099,-14.070645525266828,0.027104054629823307,0.021980000659823418,-0.024924504789715377,96.0,1.0,4.0
-0.4907530279117635,-9.690252697550967,1.391100571422836,6.330852319909889,49.61505983650096,-14.284056265165315,0.02819731654228741,0.021980000659823418,-0.021644720765956606,96.0,1.0,4.0
-0.5007504041154051,-9.652405474268711,1.391814689456491,6.344732101871475,49.465256789319206,-14.497467005066229,0.029290578454763936,0.021980000659823418,-0.01836493674216056,96.0,1.0,4.0
-0.510747780318933,-9.614558250986889,1.3925288074901379,6.358611883832904,49.31545374213917,-14.710877744964716,0.03038384036722804,0.021980000659823418,-0.015085152718401792,96.0,1.0,4.0
-0.49354042559315175,-9.655454008193256,1.3862672242694318,6.007400855866114,49.44684206113693,-15.800447626577556,0.0032433544070334494,0.013031656815379933,0.004799744206631128,96.0,1.0,4.0
-0.4942532274072304,-9.669709974141348,1.3734368261867105,6.391423568573284,49.53504205808509,-15.58053172157898,0.009790996757224333,0.009757835342261267,0.001889680939879624,96.0,1.0,4.0
-0.49496602922130895,-9.68396594008944,1.360606428103989,6.7754462812804555,49.623242055033245,-15.3606158165804,0.016338639107415218,0.006484013869142602,-0.0010203823268718788,96.0,1.0,4.0
-0.4899584702404329,-9.694259578273698,1.3718164759392724,5.653784211171174,49.73781277538388,-14.684727083592868,0.011653027543339411,0.01258316740114932,-0.005814584424416496,96.0,1.0,4.0
-0.49352247960884926,-9.691408157930777,1.373242044102666,5.687056937706941,49.44721732021446,-14.741127082257671,0.010561753892813403,0.013310683441354613,-0.0076333739661361855,96.0,1.0,4.0
-0.49708648897726576,-9.688556737587856,1.3746676122660595,5.720329664242708,49.15662186504505,-14.797527080922478,0.009470480242287395,0.014038199481559908,-0.009452163507855875,96.0,1.0,4.0
-0.47757355974104815,-9.689969965841696,1.3895988969523014,7.695676628362605,48.64704783618872,-15.981718371281946,0.013656984596863648,0.012926507568930663,0.005656031376382887,96.0,1.0,4.0
-0.47115836069968736,-9.699236443068898,1.4010036914068655,7.452392536413361,49.12207396686456,-15.530925181279915,0.015112016379251011,0.009652686393835219,0.002745968109631383,96.0,1.0,4.0
