accx,accy,accz,magx,magy,magz,gyrox,gyroy,gyroz,heart_rate,shoulder,activity
2.2841698075945303,-9.421046481489473,-2.099953699731453,-14.97072452322317,40.045578800816365,25.20121800801258,0.00742893825350248,0.01026300218109076,-0.012341725195255648,68.03575410837773,1.0,7.0
2.2690062369737127,-9.438416329677773,-2.0994832846287914,-14.095043182373047,40.238445281982415,25.28182983398437,0.017966376028806276,0.008198997245726803,-0.009071327294404944,68.01712772483474,1.0,7.0
2.268470060286674,-9.391782782611688,-2.0662394530238872,-14.287531660183932,40.38983133634917,25.140720645641046,0.028303296005543592,0.005988837150745524,-0.006323294744962545,68.0,1.0,7.0
2.2788135270075887,-9.322257102084265,-2.057664085672879,-14.801668775936488,40.58450493671089,24.69975370920597,0.019892756245589113,0.0018032692343042148,-0.002065950841300056,68.0,1.0,7.0
2.334156441615785,-9.464968811874726,-2.0514525434398614,-14.858284527797492,39.858021119848175,24.422686107086594,0.005490307224376416,-0.00030449561684833885,0.0030512135551026844,68.0,1.0,7.0
2.310302508967837,-9.464636504505162,-2.0830784432289167,-15.13085100597454,39.81109008963912,24.366225943367752,0.013595632433919284,-0.0023791699212861303,0.0040159005366065155,68.0,1.0,7.0
2.2688541664201356,-9.473845732104493,-2.0519712768927265,-14.159781013630557,39.1660474073562,26.105165159563875,0.02280360184839596,-0.007478224538224579,0.00012297610693696136,68.0,1.0,7.0
2.2814752437819243,-9.456007750811631,-2.0218515560987425,-15.325004518320576,38.759912168019405,24.846907048894895,0.023307358614767487,-0.01221111137419939,-0.003663333598524332,68.0,1.0,7.0
2.332598350247047,-9.45324683903408,-2.056996024301313,-16.102045665053502,40.482409009299566,24.61684759967187,0.016366628669177753,-0.012945380565060196,-0.0024395517144752783,68.0,1.0,7.0
2.34477507667633,-9.452926290206031,-2.1196891713271095,-15.838978607491088,39.97772347105285,24.624526052074927,0.025275712535579514,-0.01748802360971775,0.0026727335375596314,68.0,1.0,7.0
2.358952779905557,-9.46003834770176,-2.086270709030016,-13.375826928567207,39.181761849666735,25.59745115430348,0.033544522262311034,-0.024853283217088348,0.0030167427889790568,68.0,1.0,7.0
2.368241027442888,-9.370725768087967,-2.0475143303277847,-14.714976548109858,39.35411408409845,23.270729114008088,0.02811937286307662,-0.025058139758581312,-0.00040140114504968,68.0,1.0,7.0
2.350111700250655,-9.314411093547946,-2.0012042077066177,-16.097093857678914,40.54605317101143,25.245097552727,0.014383659870361654,-0.015315400792776816,-0.0015104813068317483,68.0,1.0,7.0
2.360475101036218,-9.360657939986089,-2.0633502166994906,-15.37707375332888,39.44368691811432,22.66189250600086,0.005934968227311832,-0.012722873880014576,0.004686858441552576,68.0,1.0,7.0
2.2608489036477035,-9.334032483072288,-2.0687177632209703,-14.64537535414181,38.89359074999664,24.26950621417736,0.0033272054489031978,-0.017275960482209612,0.011612896007475237,68.0,1.0,7.0
2.209686005683648,-9.292866684360364,-2.061344826602584,-14.775788345091511,40.182458615121995,23.486494553519172,-0.009874492344308216,-0.02771371993269349,0.016157537067008888,68.0,1.0,7.0
2.2290299790214223,-9.427919754505831,-2.1011568629285144,-14.724356493835076,39.88872249067757,24.4321278031536,-0.028167584564142,-0.033811418296964775,0.018822927084801183,68.0,1.0,7.0
2.3170427150337716,-9.465266669632419,-2.0728733348425648,-15.8655502546851,40.03012650778853,25.072688551881992,-0.016306641119354936,-0.029857770938042757,0.023759452458667864,68.0,1.0,7.0
2.284709390723376,-9.452917869482867,-2.1300999877719615,-14.359244171328978,39.80002468677597,25.18161887631332,0.003565810330442992,-0.023006065216142544,0.029111622143595195,68.0,1.0,7.0
2.2188080649104998,-9.483270180746302,-2.141502791497412,-15.095422631024409,39.498287968540126,24.081968966254653,0.0020295106645656074,-0.02067634729640491,0.026616817879581655,68.0,1.0,7.0
2.2398253130113592,-9.499314864576878,-2.1381322707223855,-14.84129288265072,39.765648118874154,24.888770396732912,-0.004204232381359752,-0.01960539091910248,0.022863049969012405,68.0,1.0,7.0
