timestamp,ax,ay,az,wx,wy,wz
2845.0,0.045426,1.0126499999999998,0.218659,-0.006454,0.080497,-0.095022
2846.0,0.022964,0.991776,0.193344,0.181637,0.228878,-0.145366
2847.0,9.20000000000018e-05,0.933258,0.216202,0.176758,0.410762,-0.100507
2848.0,-0.009338,0.912842,0.199417,0.133122,0.5534279999999999,-0.064773
2849.0,-0.017105,0.952881,0.171112,0.234578,0.699872,-0.043978
2850.0,-0.023118,0.989135,0.099914,0.502229,0.780862,-0.037894
2851.0,-0.028733,0.981384,0.087128,0.5046039999999999,0.82235,-0.038877
2852.0,-0.018433,0.944763,0.110138,0.078435,0.823816,-0.036489
2853.0,-0.033767,1.04277,0.096939,-0.012609,0.903895,-0.015353
2854.0,-0.03688,1.056946,0.0803369999999999,0.244687,0.991357,-0.042421
2855.0,-0.039505,1.029144,0.090469,0.408581,1.152496,-0.031356
2856.0,-0.037491,0.994064,0.086517,0.483084,1.235227,-0.03125
2857.0,-0.047791,0.905151,-0.0181729999999999,0.476684,1.257423,0.078344
2858.0,-0.032013,0.927658,-0.053925,0.482417,1.157209,0.197544
2859.0,-0.0289,0.8024290000000001,-0.065369,0.134243,1.0851540000000002,0.095569
2860.0,-0.018082,0.937363,-0.042434,-0.177561,1.086156,0.144309
2861.0,0.0172879999999999,1.0572659999999998,-0.0556789999999999,0.111379,1.076681,0.121841
2862.0,0.0062259999999999,1.0597230000000002,-0.064636,0.347492,1.187646,0.079597
2863.0,0.041321,1.101548,-0.036622,0.341618,1.186843,-0.076989
2864.0,0.03688,1.098617,-0.033295,0.059429,1.117825,-0.225926
2865.0,0.024735,1.149658,0.017776,-0.137103,1.115457,-0.320313
2866.0,-0.0174409999999999,1.128295,0.0043179999999999,-0.080675,1.161067,-0.355648
2867.0,-0.04071,1.091217,0.023331,0.202895,1.227249,-0.441978
2868.0,-0.039215,1.00885,0.020721,0.032146,1.244995,-0.528525
2869.0,-0.038513,0.963562,0.008438,-0.447292,1.175319,-0.498248
2870.0,-0.050842,0.991821,0.016571,-0.632075,1.268427,-0.436919
