frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
8764.0,-0.8647461773700306,0.44677737003058104,0.15747070336391436,-0.25045466,-0.17226394,0.4312707
8764.0,-0.8393554536187563,0.3242187563710499,0.2902832212028542,-0.30787596,-0.24068081,0.20280719
8765.0,-0.8774413863404689,0.24340820591233434,0.45385745158002033,-0.20402892,-0.17837258,0.018325951
8765.0,-0.9128417940876656,0.13281250764525995,0.4560546890927625,-0.00977384,-0.03543017,-0.080634184
8765.0,-0.9216308868501529,0.09692383282364933,0.372802752293578,0.1624901,0.0977384,-0.07941245
8766.0,-0.9458008154943935,0.08984375127420999,0.2590332110091743,0.22968525,0.14172068,-0.01588249
8766.0,-0.9611817533129459,0.1437988379204893,0.1628418144750255,0.16982047,0.08918629,0.05009093
8766.0,-0.9609375127420999,0.1774902344546381,0.1342773394495413,0.03420844,-0.02321287,0.09407321
8766.0,-0.9541015290519878,0.19384765545361876,0.1887207135575943,-0.10751224,-0.13927722,0.102625325
8767.0,-0.932861365953109,0.2138671967380224,0.3127441386340469,-0.17226394,-0.1869247,0.06475169
8767.0,-0.9216308868501529,0.20410156982670744,0.37817384301732926,-0.13927722,-0.14782934,0.0
8767.0,-0.9125976554536188,0.1889648521916412,0.366943374108053,-0.0488692,-0.06963861,-0.06352996
8768.0,-0.9184570846075433,0.1860351580020387,0.32812501529051985,0.03176498,-0.00244346,-0.108733974
8768.0,-0.9187012232415901,0.18627930682976554,0.27124023445463813,0.06352996,0.021991141,-0.13561203
8768.0,-0.9282227319062181,0.1828613353720693,0.23876955147808357,0.03909536,0.0036651902,-0.15393798
8768.0,-0.9248046890927624,0.1733398470948012,0.23950195718654435,0.0,-0.030543251,-0.17348567
8769.0,-0.923828236493374,0.19384765545361876,0.2507324159021406,-0.040317092,-0.067195155,-0.19303334
8769.0,-0.9399413863404689,0.1691894597349643,0.2902832212028542,-0.09040802,-0.087964565,-0.21991141
8769.0,-0.9291992864424056,0.1660156371049949,0.33178713557594286,-0.10018186,-0.06475169,-0.24923292
8770.0,-0.9284667686034659,0.18041992864424058,0.3391113455657492,-0.07208207,-0.021991141,-0.2883283
8770.0,-0.9150391437308867,0.19042969418960243,0.31689455657492355,-0.029321522,0.02076941,-0.34697133
8770.0,-0.9196777777777777,0.18627930682976554,0.2907715086646279,-0.010995571,0.05009093,-0.41783166
8771.0,-0.8952637104994903,0.24755861365953108,0.24194335372069317,-0.03543017,0.067195155,-0.48869202
8771.0,-0.9140624872579001,0.20336915392456675,0.27539064220183485,-0.12828165,0.080634184,-0.5815435
8771.0,-0.8940430173292558,0.18359375127420996,0.33300782874617735,-0.16493355,0.13316858,-0.6670646
8771.0,-0.909667991845056,0.152099622833843,0.34545899082568804,-0.10751224,0.18570296,-0.75625086
8772.0,-0.9367676860346584,0.12695312945973497,0.3369140774719674,0.0073303804,0.22235486,-0.84543717
8772.0,-0.9399413863404689,0.1166992252803262,0.30102540265035677,0.13194685,0.23701562,-0.9224062
8772.0,-0.9338379204892966,0.14599610601427115,0.23046876656472987,0.20525065,0.22479832,-1.0067055
8773.0,-0.9101562691131497,0.20922851172273188,0.18652344546381244,0.16004664,0.18936816,-1.0934484
8773.0,-0.9128417940876656,0.12451172273190621,0.2949218858307849,0.05986477,0.17715086,-1.1533132
8773.0,-0.9182128950050967,-0.03857422018348624,0.33764649337410807,0.08185591,0.20647237,-1.1691957
8773.0,-0.9248046890927624,0.032714845056065235,0.2868652599388379,0.14538588,0.25167638,-1.1093309
8774.0,-0.9970703873598369,-0.030761720693170232,0.2993164118246687,0.14782934,0.22602005,-1.0506878
8774.0,-0.9831543323139652,-0.006347656472986748,0.28295898063200814,0.19669853,0.21746795,-1.0115925
8774.0,-0.9580078491335371,0.07617188073394496,0.21899414882772678,0.23335044,0.19058989,-1.0409139
8775.0,-0.9372558613659531,0.14331055045871557,0.19165039755351682,0.19669853,0.15638144,-1.1081091
8775.0,-0.9370117227319062,0.0983886748216106,0.21020508664627932,0.11362089,0.13194685,-1.1655304
8775.0,-0.9362793068297656,-0.07275390927624872,0.31030275229357795,0.02321287,0.1588249,-1.1911868
8775.0,-0.9045410805300713,-0.07861328236493373,0.37329102956167176,0.03787363,0.22235486,-1.1557566
8776.0,-0.9484863404689092,-0.16577148827726806,0.36010744138634043,0.11362089,0.30665424,-1.1032223
8776.0,-0.8911132517838939,0.159912120285423,0.21630859327217122,0.20036373,0.36163208,-1.0482444
8776.0,-1.0388183486238531,-0.0808105504587156,0.24829102956167176,0.14172068,0.30176732,-1.05924
8777.0,-0.9853515800203874,-0.07714844036697248,0.23779297655453618,0.17959431,0.3127629,-1.0714573
8777.0,-0.9716797145769622,-0.04736328440366972,0.26025390417940875,0.18203777,0.30421078,-1.0739007
8778.0,-0.9482423037716616,-0.18090821610601426,0.3352050968399592,0.19425507,0.3420844,-1.0787876
8778.0,-0.9265137614678899,-0.06542968909276249,0.29809571865443424,0.25778502,0.4508184,-1.0714573
8778.0,-0.9106445463812435,-0.05102539245667686,0.2673339857288481,0.26022848,0.5131266,-1.0458009
8778.0,-0.9580078491335371,-0.23974611620795103,0.31567383282364936,0.30665424,0.57176965,-0.9920448
8778.0,-0.9533691131498471,-0.13574220183486238,0.28002930682976557,0.40072745,0.6585125,-0.8991933
8779.0,-0.9897461773700306,-0.09375,0.2016601732925586,0.37995803,0.6756167,-0.82588947
8779.0,-1.0083008154943935,-0.1437988379204893,0.1418457084607543,0.29932386,0.62186056,-0.796568
8779.0,-0.9753418960244647,-0.057861335372069306,0.13305664627930683,0.21868968,0.5571089,-0.7806855
8780.0,-0.9960937818552497,-0.17504883792048928,0.17529296636085626,0.13316858,0.47769645,-0.77579856
8780.0,-0.8969726809378186,-0.21582031600407744,0.21215821610601426,0.05375612,0.48136163,-0.76235956
8780.0,-0.944335983690112,-0.1791992354740061,0.22607423037716617,0.040317092,0.4923572,-0.72448593
8780.0,-0.9365234454638125,-0.02050781345565749,0.20288086646279305,0.08918629,0.533896,-0.6597342
8781.0,-0.997558613659531,-0.16381836901121305,0.189209001019368,0.08307764,0.5119049,-0.6133085
8781.0,-0.9882813455657492,-0.26000978593272167,0.1650390621814475,0.11850781,0.50213104,-0.565661
8781.0,-0.9875489296636086,-0.16430664627930683,0.1247558613659531,0.10506878,0.46547914,-0.51923525
8782.0,-0.99291997961264,-0.2097167991845056,0.1352539143730887,0.0488692,0.3946188,-0.50213104
8782.0,-0.9340820591233434,-0.09887695208970437,0.13110351681957186,-0.00244346,0.35307997,-0.4960224
8782.0,-0.9636230377166156,-0.13818360856269113,0.13842773700305808,-0.03909536,0.29565868,-0.47769645
8782.0,-0.9719239551478083,-0.31152344546381244,0.19409180428134556,-0.018325951,0.27488926,-0.4361576
8783.0,-0.9626465341488277,-0.17114257900101937,0.1774902344546381,0.0488692,0.28588483,-0.36896247
8783.0,-0.9958496432212028,-0.2451171967380224,0.19311524974515798,0.07696899,0.28466308,-0.31642807
8783.0,-0.9543457696228339,-0.14526367991845054,0.142578124362895,0.09040802,0.30176732,-0.2883283
8784.0,-0.9570312945973496,-0.1340332110091743,0.17724610601427115,0.058643043,0.30054557,-0.28710654
8784.0,-0.944335983690112,-0.22900391437308867,0.14477539245667687,0.03787363,0.32375845,-0.30421078
8784.0,-0.9230958205912333,-0.1484375127420999,0.14477539245667687,0.04153882,0.35185826,-0.3127629
8784.0,-0.9809570846075433,-0.26416018348623854,0.12353516819571865,0.030543251,0.33964095,-0.30176732
8785.0,-0.9541015290519878,-0.2180175840978593,0.08593750254841998,-0.0122173,0.30665424,-0.2651154
8785.0,-0.9826660550458715,-0.20336915392456675,0.10400390417940876,-0.061086502,0.23823735,-0.23090698
8785.0,-0.9978027522935778,-0.2622070336391437,0.10498047910295616,-0.067195155,0.16493355,-0.19181162
8786.0,-0.9826660550458715,-0.23388672782874617,0.09790039245667685,-0.073303804,0.09651667,-0.14172068
8786.0,-0.9802246687054026,-0.23266603465851168,0.11914063200815495,-0.0855211,0.03909536,-0.101403594
8786.0,-0.9602050968399592,-0.20434571865443424,0.144287125382263,-0.08918629,0.00977384,-0.07941245
8786.0,-0.9436035677879714,-0.2407226605504587,0.16845704383282364,-0.07208207,0.03176498,-0.067195155
8787.0,-0.9484863404689092,-0.20898438328236493,0.18945313965341487,-0.05009093,0.09896013,-0.06841688
8787.0,-0.9406738022426094,-0.15527344546381242,0.18237305810397553,-0.030543251,0.17715086,-0.08674283
8787.0,-0.963134862385321,-0.23315431192660552,0.1298828236493374,-0.0073303804,0.23335044,-0.102625325
8788.0,-0.9482423037716616,-0.21215821610601426,0.0874023496432212,-0.01710422,0.24190255,-0.09040802
8788.0,-0.9853515800203874,-0.23901367991845054,0.06884766055045871,-0.067195155,0.18570296,-0.05986477
8788.0,-0.9755859327217126,-0.23095705402650357,0.057617191641182466,-0.10506878,0.10629051,-0.01343903
8788.0,-0.9572754332313965,-0.197021498470948,0.0944824260958206,-0.15393798,0.02809979,0.01343903
8789.0,-0.953613353720693,-0.20019532110091742,0.12622070336391436,-0.14905107,0.0036651902,0.00977384
8789.0,-0.9531250764525993,-0.19067383282364933,0.17993164118246685,-0.11850781,0.03298671,-0.01588249
8789.0,-0.9489747196738023,-0.21899414882772678,0.16894532110091742,-0.073303804,0.095294945,-0.05009093
8790.0,-0.9511719164118245,-0.22583007135575944,0.13818360856269113,-0.0244346,0.15638144,-0.07086034
8790.0,-0.9653321100917431,-0.21630859327217122,0.10668945973496431,-0.00610865,0.18081604,-0.07574726
8790.0,-0.9553223241590214,-0.2011718858307849,0.0671386748216106,-0.030543251,0.16126837,-0.073303804
8791.0,-0.958251987767584,-0.21020508664627932,0.08251953109072376,-0.054977853,0.117286086,-0.06230823
8791.0,-0.9709472986748215,-0.18676758409785932,0.0983886748216106,-0.07574726,0.07696899,-0.05742131
8791.0,-0.9580078491335371,-0.2138671967380224,0.11254882772680937,-0.07696899,0.0488692,-0.05986477
8791.0,-0.9672852191641181,-0.23095705402650357,0.12377930682976554,-0.06230823,0.03787363,-0.061086502
8792.0,-0.9677733944954128,-0.20776369011213047,0.1159667991845056,-0.040317092,0.03176498,-0.06230823
8792.0,-0.9719239551478083,-0.20678711518858306,0.10986328236493374,-0.0122173,0.021991141,-0.06352996
8792.0,-0.9658203873598369,-0.2407226605504587,0.08618164525993882,0.00488692,-0.00488692,-0.054977853
8793.0,-0.9572754332313965,-0.21899414882772678,0.07299805300713558,-0.01343903,-0.05375612,-0.03787363
8793.0,-0.9687500509683995,-0.21289062181447502,0.07958984709480123,-0.03176498,-0.10018186,-0.02809979
8793.0,-0.9589845056065239,-0.20214844036697246,0.1022949235474006,-0.02687806,-0.14049895,-0.030543251
8793.0,-0.9680176350662588,-0.23242187563710495,0.10180664627930683,-0.0036651902,-0.17837258,-0.03420844
8794.0,-0.97338873598369,-0.2053222629969419,0.07861328236493373,0.00488692,-0.22235486,-0.03543017
8794.0,-0.9790039755351682,-0.22924806320081548,0.07861328236493373,-0.025656331,-0.2797762,-0.021991141
8794.0,-0.9619141692150865,-0.21630859327217122,0.07104492660550459,-0.07819072,-0.33964095,-0.00610865
8795.0,-0.9711915392456676,-0.22314454638124362,0.11450195718654434,-0.11117743,-0.38117978,0.014660761
8795.0,-0.9523926605504587,-0.2192382976554536,0.1252441488277268,-0.12583819,-0.40194917,0.030543251
8795.0,-0.9570312945973496,-0.22094728848114167,0.15332031600407747,-0.12583819,-0.398284,0.040317092
8796.0,-0.9470215086646279,-0.21191406727828743,0.1516113353720693,-0.11117743,-0.37018418,0.043982282
8796.0,-0.953613353720693,-0.23437502548419978,0.20361329255861366,-0.07941245,-0.33231056,0.04153882
8796.0,-0.9597169215086646,-0.22241211009174314,0.17602539245667687,0.0,-0.28588483,0.04520401
8796.0,-0.9677733944954128,-0.21948243628950048,0.13842773700305808,0.040317092,-0.26755887,0.06230823
8797.0,-0.9641113149847094,-0.23706056065239547,0.1525879001019368,0.036651902,-0.27733272,0.08429937
8797.0,-0.9645996941896025,-0.19897461773700303,0.1252441488277268,0.04153882,-0.29321522,0.11239916
8797.0,-0.9672852191641181,-0.22167969418960243,0.13232422018348622,0.00122173,-0.3249802,0.14538588
8798.0,-0.9548339449541283,-0.23535158002038736,0.14404297655453618,-0.02321287,-0.33841923,0.17959431
8798.0,-0.9624024464831803,-0.2094726707441386,0.14941406727828746,-0.03787363,-0.34819305,0.21013756
8798.0,-0.9616699286442405,-0.22949220183486238,0.1662597757390418,-0.05619958,-0.3494148,0.23701562
8798.0,-0.9592285423037715,-0.2236328236493374,0.1708984505606524,-0.05742131,-0.34452787,0.2724458
8799.0,-0.9663085626911315,-0.22607423037716617,0.1733398470948012,-0.06475169,-0.34819305,0.3139846
8799.0,-0.9604493374108053,-0.21728516819571864,0.17846680937818551,-0.058643043,-0.35430172,0.3506365
8799.0,-0.9645996941896025,-0.1887207135575943,0.1733398470948012,-0.06230823,-0.366519,0.38117978
8800.0,-0.9624024464831803,-0.18212890927624872,0.17651367991845054,-0.06475169,-0.38606668,0.41416648
8800.0,-0.9567871559633027,-0.2329101630988787,0.17993164118246685,-0.07208207,-0.3824015,0.45570529
8800.0,-0.9633789500509684,-0.22314454638124362,0.22924806320081548,-0.051312663,-0.366519,0.50213104
8800.0,-0.9611817533129459,-0.18310548419979614,0.2143554841997961,-0.03543017,-0.3408627,0.5400047
8801.0,-0.9616699286442405,-0.2280273496432212,0.2109375127420999,-0.02687806,-0.31887153,0.56932616
8801.0,-0.9633789500509684,-0.18066406727828746,0.19482423037716615,0.00855211,-0.31031942,0.5937608
8801.0,-0.9594726809378185,-0.14599610601427115,0.18359375127420996,0.018325951,-0.32009327,0.6267475
8802.0,-0.9743652395514779,-0.15942383282364933,0.15917969418960246,-0.018325951,-0.36041036,0.6621777
8802.0,-0.9655761467889908,-0.1708984505606524,0.20239257900101937,-0.05619958,-0.38606668,0.72204244
8802.0,-0.9729004077471967,-0.197021498470948,0.20581055045871557,-0.07208207,-0.40072745,0.7806855
8802.0,-0.9572754332313965,-0.13891601427115188,0.1967773496432212,-0.09407321,-0.41660994,0.84055024
8803.0,-0.9675293577981651,-0.1748046992864424,0.22460937818552498,-0.12095127,-0.4349359,0.8918629
8803.0,-0.9589845056065239,-0.14526367991845054,0.2685546890927625,-0.101403594,-0.4153882,0.9309583
8803.0,-0.9543457696228339,-0.0712890621814475,0.24536134556574923,-0.05742131,-0.3909536,0.95905805
8803.0,-0.9670409785932722,-0.12255859327217125,0.22167969418960243,-0.03298671,-0.3738494,0.9700536
