timestamp,ax,ay,az,wx,wy,wz
2892.0,-0.0033719999999999,0.912918,0.353562,0.179788,0.30533,0.082359
2893.0,0.004975,0.912857,0.3761290000000001,0.118821,0.4682310000000001,0.143425
2894.0,-0.0017699999999999,0.908966,0.372101,0.058959,0.590735,0.181033
2895.0,-0.0030819999999999,0.906967,0.39061,-0.005279,0.703673,0.221763
2896.0,-0.0057679999999999,0.93277,0.4042659999999999,-0.023193,0.836675,0.256796
2897.0,-0.0123449999999999,0.93364,0.444122,-0.00571,1.000383,0.309402
2898.0,-0.018982,0.928177,0.486893,0.029296,1.225742,0.360213
2899.0,-0.020172,0.922791,0.499039,0.045115,1.470324,0.407571
2900.0,-0.006317,0.947312,0.4349979999999999,0.144635,1.6572049999999998,0.428382
2901.0,-0.0031739999999999,0.969834,0.396119,0.291489,1.808852,0.422163
2902.0,-0.038025,0.949845,0.408127,0.163459,1.994394,0.440765
2903.0,-0.052185,0.909881,0.409256,-0.047586,2.215252,0.511446
2904.0,-0.016937,0.945038,0.375336,0.059923,2.396702,0.5866640000000001
2905.0,0.03772,1.011902,0.319427,0.399541,2.514662,0.606597
2906.0,0.06871,1.0533439999999998,0.305435,0.485603,2.622989,0.540891
2907.0,0.114334,1.065109,0.264343,0.1393849999999999,2.682886,0.421
2908.0,0.140015,1.046265,0.192597,-0.211172,2.617184,0.344546
2909.0,0.120742,1.127777,0.153945,0.055856,2.597246,0.256808
2910.0,0.101532,1.063858,0.190994,0.141075,2.591697,0.21438
2911.0,0.120667,1.0010519999999998,0.1570589999999999,-0.00239,2.576301,0.170774
2912.0,0.157089,1.064423,0.139312,-0.007088,2.623194,0.130299
2913.0,0.199005,1.0565950000000002,0.1405189999999999,0.064962,2.6219,0.1175
2914.0,0.18753,1.039581,0.127609,0.171758,2.677954,0.095685
2915.0,0.198913,0.974273,0.118393,0.054962,2.661378,0.067365
2916.0,0.221466,0.970444,0.084656,0.03512,2.597582,0.085107
2917.0,0.22641,1.008392,0.108231,-0.012312,2.543497,0.076905
2918.0,0.239288,1.000549,0.1235359999999999,-0.095267,2.467194,0.067101
2919.0,0.199432,0.994339,0.090164,-0.161821,2.427025,0.04693
2920.0,0.1570119999999999,0.9845580000000002,0.115723,0.020534,2.398734,0.045268
2921.0,0.129013,0.989914,0.127441,0.220357,2.411889,0.036453
2922.0,0.152436,0.952438,0.099488,0.061245,2.393266,0.050108
2923.0,0.1462089999999999,0.969589,0.066757,-0.023974,2.377553,0.081862
2924.0,0.141907,0.983734,0.062332,0.112209,2.377061,0.095539
2925.0,0.167313,1.011505,0.0594329999999999,0.34721,2.370924,0.099975
2926.0,0.194779,0.978913,0.024246,0.19493,2.318314,0.0593919999999999
2927.0,0.179703,0.985275,0.02156,0.06992,2.244254,0.06922
2928.0,0.1131279999999999,1.014054,0.036072,0.136931,2.1610080000000003,0.086056
2929.0,0.103684,0.988755,0.019272,0.23362,2.170254,0.083202
2930.0,0.1416629999999999,0.984191,0.075485,0.326613,2.267841,0.067621
2931.0,0.14505,1.045029,0.103958,0.424111,2.373948,0.036145
2932.0,0.112961,1.019867,0.045333,0.4283770000000001,2.29632,-8.2e-05
2933.0,0.1069949999999999,0.95462,0.024597,0.442767,2.157969,-0.00855
2934.0,0.1367799999999999,0.947494,-0.058227,0.378173,2.084809,-0.02767
2935.0,0.135025,0.952332,-0.041672,0.242705,2.031024,-0.033938
2936.0,0.113633,0.965515,-0.044952,0.148111,1.995186,-0.039605
2937.0,0.0916899999999999,0.994369,-0.0715789999999999,0.202286,1.907739,-0.029348
2938.0,0.077317,1.044616,-0.0853579999999999,0.417096,1.847479,-0.071036
2939.0,0.135941,1.017837,-0.118042,0.373453,1.80197,-0.129214
2940.0,0.050308,0.969071,-0.075776,0.05003,1.725273,-0.034946
2941.0,0.2724759999999999,0.953186,-0.037811,-0.376675,1.412412,0.269413
2942.0,-0.2406309999999999,1.140335,-0.0570519999999999,0.102876,1.605584,0.188182
2943.0,0.208435,0.94284,-0.163254,-0.167986,1.619538,0.024604
2944.0,0.048004,1.04393,-0.188736,0.427028,2.250134,-0.405775
2945.0,-0.025466,1.0234839999999998,-0.171051,0.418254,1.725385,-0.242568
2946.0,0.122756,1.070908,-0.089874,0.515662,1.6890189999999998,-0.337027
2947.0,-0.0758669999999999,0.94635,-0.109238,0.367052,1.5659809999999998,-0.250942
2948.0,0.022034,0.91214,-0.103698,0.149643,1.614331,-0.069836
2949.0,-0.018997,0.985901,-0.151535,0.15472,1.406647,0.057742
2950.0,0.02948,0.93451,-0.08403,0.003734,1.42742,0.033239
2951.0,0.03836,0.93103,-0.062423,-0.154905,1.428001,0.011795
2952.0,0.049149,0.931442,-0.0398099999999999,-0.098093,1.331047,-0.029019
2953.0,0.054108,0.991119,-0.1234279999999999,0.065206,1.270812,0.029682
2954.0,0.020844,0.94365,-0.225036,0.030856,1.105988,0.049222
2955.0,-0.004822,0.927612,-0.23381,-0.065756,0.947757,0.072128
2956.0,-0.0287469999999999,0.90187,-0.259628,-0.079939,0.8287,0.03453
2957.0,-0.1341399999999999,1.0318,-0.335251,0.141828,0.529882,0.129986
2958.0,-0.096939,0.998153,-0.342972,0.116038,0.247015,0.093088
2959.0,0.037857,1.007614,-0.274796,-0.111173,0.042666,-0.0435
2960.0,0.076676,1.088867,-0.236389,-0.069881,-0.2437,-0.030466
2961.0,0.1210789999999999,1.0527030000000002,-0.211807,-0.026833,-0.389482,-0.114123
2962.0,0.114349,0.984909,-0.190643,-0.0537,-0.461686,-0.1476029999999999
2963.0,0.0476069999999999,0.909302,-0.142258,-0.118062,-0.536034,-0.086868
2964.0,-0.0143279999999999,0.919022,-0.114074,-0.145587,-0.64251,0.027591
2965.0,0.0347139999999999,0.913528,-0.077163,-0.179859,-0.703136,0.091969
2966.0,0.073227,0.90625,-0.1028289999999999,-0.301997,-0.817657,0.114564
2967.0,0.056289,0.955505,-0.109344,-0.309137,-0.969762,0.104698
2968.0,0.0103,0.971741,-0.154465,-0.246923,-1.1338629999999998,0.128822
2969.0,0.011658,0.974167,-0.149078,-0.33811,-1.315494,0.13475
2970.0,-0.010575,0.994186,-0.159165,-0.497265,-1.532023,0.155626
2971.0,0.017411,1.024276,-0.116195,-0.386774,-1.5684049999999998,0.042196
2972.0,0.027984,1.058777,-0.081314,-0.120755,-1.592581,-0.054083
2973.0,-0.006637,1.180648,-0.079193,0.255434,-1.725323,-0.371403
2974.0,-0.0392609999999999,0.952179,-0.110534,-0.147707,-1.934678,-0.316768
2975.0,0.027756,0.956543,-0.122513,-0.344198,-2.075719,-0.178168
2976.0,0.044831,1.078232,-0.068787,0.55599,-2.036952,-0.424932
2977.0,-0.0569,0.944793,-0.079666,0.311936,-1.872602,-0.203615
2978.0,0.128433,0.8803100000000001,-0.082428,-0.239818,-2.147743,0.068117
2979.0,-0.150025,0.964859,-0.080261,-0.6739609999999999,-2.075834,-0.055159
2980.0,0.12799,1.1079260000000002,-0.082383,-0.100805,-2.2341,-0.129071
2981.0,0.1356049999999999,1.032974,-0.125809,0.099271,-2.552919,-0.124439
2982.0,-0.067962,0.992462,-0.0344089999999999,-0.118548,-2.627795,-0.0680409999999999
2983.0,-0.077987,0.988175,-0.072617,-0.203591,-2.5019310000000003,-0.08402
2984.0,0.0673219999999999,1.090469,0.088577,0.20245,-2.378746,-0.151493
2985.0,0.013931,1.005951,0.180557,0.288535,-2.223794,-0.093645
2986.0,-0.001846,0.981643,0.1641389999999999,0.1605619999999999,-2.038245,-0.080361
2987.0,0.0625,0.983124,0.1374669999999999,0.166286,-1.919142,-0.054588
2988.0,0.0470739999999999,0.946884,0.2077949999999999,0.190025,-1.811829,-0.012602
2989.0,-0.0022279999999999,0.908905,0.210754,0.168739,-1.660764,0.045824
2990.0,0.0490259999999999,0.8872070000000001,0.100449,0.122865,-1.705371,0.098336
2991.0,0.09552,0.8757780000000001,-0.0152589999999999,-0.018215,-1.90179,0.146117
2992.0,0.059753,0.88359,-0.0065919999999999,-0.260196,-2.044702,0.220183
2993.0,0.043441,0.935714,0.0059049999999999,-0.15173,-2.128151,0.275943
2994.0,0.021347,0.983475,0.0148919999999999,0.106014,-2.087561,0.285026
2995.0,0.0375829999999999,0.997681,-0.019882,-0.040011,-2.109388,0.277575
2996.0,0.0529789999999999,1.046875,-0.0077969999999999,-0.303984,-2.182884,0.232171
2997.0,0.041778,1.1194309999999998,0.0184939999999999,-0.137213,-2.2525060000000003,0.159962
2998.0,-0.0219879999999999,1.128556,0.093445,0.132488,-2.1065270000000003,0.105463
2999.0,-0.052093,1.082077,0.165924,0.162108,-1.875678,0.058249
3000.0,-0.0702819999999999,1.0527030000000002,0.226471,0.03398,-1.636838,0.010909
3001.0,-0.046494,1.073761,0.1796569999999999,0.062302,-1.499573,-0.061986
3002.0,-0.016433,1.051849,0.162094,0.073265,-1.496389,-0.082048
3003.0,-0.0230559999999999,1.0046080000000002,0.150162,-0.054413,-1.50976,-0.094549
3004.0,-0.050019,1.016648,0.21164,-0.094804,-1.464911,-0.109981
3005.0,-0.040604,1.0167389999999998,0.176697,0.02986,-1.331207,-0.159134
3006.0,-0.021805,0.9729,0.16182,0.021365,-1.267377,-0.135757
3007.0,-0.008728,0.973359,0.166916,-0.094651,-1.221275,-0.104366
3008.0,0.015213,0.973557,0.083496,-0.268857,-1.161025,-0.147266
3009.0,0.0061489999999999,0.976516,0.072128,-0.191685,-1.158121,-0.134434
3010.0,-0.02002,1.00177,0.117554,0.017227,-1.139763,-0.086696
3011.0,-0.021408,0.971557,0.113068,-0.100506,-1.092529,-0.095786
3012.0,-0.010849,1.011566,0.096283,-0.167181,-1.117832,-0.096775
3013.0,0.007995,1.0078280000000002,0.0249479999999999,-0.218787,-1.151686,-0.106075
3014.0,0.0100559999999999,1.017517,0.045487,-0.093664,-1.113756,-0.1446859999999999
3015.0,-0.0054779999999999,0.983841,0.0690149999999999,-0.085162,-1.102103,-0.130711
3016.0,-0.019165,0.978836,0.123856,-0.095103,-1.101049,-0.103166
3017.0,-0.0152739999999999,1.047486,0.152359,-0.017528,-1.0417379999999998,-0.100916
3018.0,0.0126039999999999,1.032502,0.09285,-0.051259,-0.97349,-0.125813
3019.0,0.0114599999999999,1.0109709999999998,0.128845,-0.071324,-0.91809,-0.129225
3020.0,0.0021209999999999,1.000793,0.106232,-0.077334,-0.8765440000000001,-0.149493
3021.0,-0.017685,0.962692,0.149674,-0.069095,-0.8830020000000001,-0.119573
3022.0,-0.026504,1.015808,0.152572,0.021226,-0.862028,-0.123571
3023.0,-0.009369,0.994018,0.095291,0.047873,-0.8632110000000001,-0.106154
3024.0,-0.010071,0.969757,0.053787,-0.158492,-0.8689180000000001,-0.083579
3025.0,-0.018203,1.0145570000000002,0.0717919999999999,-0.12705,-0.850907,-0.1044
3026.0,-0.012909,0.993576,0.0757289999999999,0.13498,-0.858173,-0.118735
3027.0,-0.006454,0.973755,0.015839,0.360184,-0.895128,-0.116601
3028.0,0.001617,0.957138,0.026672,0.204149,-0.915909,-0.090125
3029.0,-0.0092619999999999,0.963333,0.088882,-0.050516,-0.895932,-0.055447
3030.0,-0.022583,0.998337,0.124817,-0.090871,-0.817058,-0.056992
3031.0,0.0030519999999999,1.002182,0.135498,0.06439,-0.811271,-0.017493
3032.0,-0.0030979999999999,0.998246,0.151963,0.126602,-0.780662,0.002607
3033.0,-0.020279,0.966003,0.185227,-0.140493,-0.7520720000000001,-0.001205
3034.0,-0.018173,1.037048,0.230758,-0.118609,-0.71275,-0.021074
3035.0,-0.037124,0.99913,0.200119,0.001138,-0.634404,-0.03842
3036.0,-0.027298,1.008529,0.142792,-0.043831,-0.602337,-0.033714
3037.0,-0.037567,0.981247,0.144012,-0.307886,-0.6237520000000001,-0.044983
3038.0,-0.048966,0.994873,0.154083,-0.415726,-0.582896,-0.079493
3039.0,-0.0348049999999999,0.990539,0.126525,-0.20328,-0.583642,-0.071116
3040.0,-0.03154,1.023727,0.107651,0.072624,-0.563326,-0.063928
3041.0,-0.03627,1.009964,0.152878,0.017137,-0.53013,-0.078522
3042.0,-0.039291,0.979737,0.157623,-0.285066,-0.490739,-0.107321
3043.0,-0.022507,0.974395,0.1471859999999999,-0.381781,-0.4840430000000001,-0.093799
3044.0,-0.038987,0.991897,0.168381,0.040802,-0.472795,-0.054696
3045.0,-0.026336,1.007965,0.170105,0.370706,-0.414345,-0.059459
3046.0,-0.023453,0.964096,0.171509,0.187572,-0.354116,-0.069475
3047.0,-0.014282,0.98851,0.150772,0.00923,-0.364153,-0.060348
3048.0,-0.023544,0.971039,0.123749,-0.146328,-0.354036,-0.063636
3049.0,-0.0149539999999999,0.942749,0.133102,-0.198208,-0.36773,-0.036718
3050.0,-0.023071,0.967072,0.150558,-0.055646,-0.370377,-0.018704
3051.0,-0.0090939999999999,0.93689,0.132706,-0.1188,-0.376512,-0.038784
3052.0,-0.0059509999999999,0.953979,0.121583,-0.194036,-0.40497,-0.044161
3053.0,-0.0150599999999999,0.956375,0.139465,-0.178086,-0.414617,-0.034358
3054.0,-0.0078279999999999,0.993332,0.171371,0.04262,-0.416503,0.005017
3055.0,-0.022735,0.970321,0.212967,0.078249,-0.342177,0.022651
3056.0,-0.018723,0.973678,0.233033,-0.016056,-0.2642199999999999,0.046938
3057.0,-0.033157,0.972183,0.249359,-0.140198,-0.17018,0.058032
3058.0,-0.022232,0.9625240000000002,0.21199,-0.229316,-0.128414,0.081288
3059.0,-0.0410769999999999,0.995636,0.2288059999999999,-0.016828,-0.091945,0.104619
3060.0,-0.048096,1.009751,0.239929,0.258473,-0.012023,0.096964
3061.0,-0.048004,0.9961249999999998,0.234527,0.125825,0.022522,0.070609
