timestamp,ax,ay,az,wx,wy,wz
312.0,-0.967956,0.101303,-0.401276,-0.075903,0.055428,-0.122785
313.0,-0.950012,0.1539159999999999,-0.395462,-0.316083,0.210608,-0.172905
314.0,-0.934571,0.269028,-0.438797,-0.296668,0.360613,-0.208646
315.0,-0.935272,0.290512,-0.453384,-0.293861,0.477645,-0.212726
316.0,-0.97934,0.247146,-0.4440159999999999,-0.37747,0.615095,-0.155215
317.0,-0.963364,0.282288,-0.464126,-0.377171,0.7331449999999999,-0.124194
318.0,-0.948532,0.321503,-0.554443,-0.358792,0.941475,-0.032127
319.0,-0.979035,0.412552,-0.6995389999999999,-0.364494,1.201008,0.027715
320.0,-1.022538,0.401992,-0.7471159999999999,-0.6077020000000001,1.445372,0.106478
321.0,-1.071091,0.416764,-0.7854619999999999,-1.164181,1.733368,0.19036
322.0,-1.134751,0.506653,-0.8497309999999999,-1.515767,1.956692,0.356966
323.0,-1.1620629999999998,0.572616,-0.902695,-1.621487,2.127986,0.5951890000000001
324.0,-1.1247859999999998,0.623718,-0.887299,-1.399483,2.233192,0.871051
325.0,-1.148346,0.701218,-0.8777769999999999,-0.830406,2.319177,1.103984
326.0,-1.181107,0.7339479999999999,-0.8997189999999999,-0.390479,2.43761,1.282926
327.0,-1.22261,0.6773680000000001,-0.8708499999999999,-0.438495,2.626898,1.452801
328.0,-1.243439,0.6398159999999999,-0.851807,-0.758216,2.776708,1.614451
329.0,-1.265289,0.6539159999999999,-0.8302149999999999,-0.934541,2.830274,1.7706099999999998
330.0,-1.27449,0.680664,-0.807403,-0.944245,2.874795,1.899345
331.0,-1.244782,0.7229619999999999,-0.7775420000000001,-0.7668470000000001,2.891078,1.982824
332.0,-1.1818689999999998,0.720413,-0.751587,-0.567934,2.859453,2.037815
333.0,-1.122727,0.691131,-0.7589110000000001,-0.547262,2.861391,2.11477
334.0,-1.074249,0.704208,-0.7434080000000001,-0.561483,2.874159,2.146518
335.0,-1.017014,0.7392730000000001,-0.7530509999999999,-0.528468,2.856996,2.162945
336.0,-0.946869,0.712403,-0.748962,-0.680301,2.82343,2.191593
337.0,-0.8820189999999999,0.7175600000000001,-0.6946869999999999,-0.740323,2.759704,2.253472
338.0,-0.8257450000000001,0.762314,-0.6784819999999999,-0.731219,2.701119,2.276953
339.0,-0.7715150000000001,0.727112,-0.657135,-0.957875,2.695498,2.289655
340.0,-0.671509,0.7259979999999999,-0.6324919999999999,-1.157368,2.6407700000000003,2.348466
341.0,-0.571182,0.8095699999999999,-0.571549,-0.984089,2.502939,2.338021
342.0,-0.49327,0.8338620000000001,-0.5652619999999999,-0.712591,2.370005,2.381161
343.0,-0.461746,0.799622,-0.529205,-0.546097,2.234115,2.506897
344.0,-0.427063,0.722381,-0.453232,-0.5559310000000001,2.132969,2.574773
345.0,-0.2880710000000001,0.789597,-0.4794010000000001,-0.3045719999999999,1.996952,2.592071
346.0,-0.209442,0.7803500000000001,-0.513138,-0.200522,1.898774,2.549805
347.0,-0.1756589999999999,0.660721,-0.441177,-0.397405,1.905766,2.595957
348.0,-0.0695039999999999,0.686371,-0.4061130000000001,-0.246239,1.761694,2.541537
349.0,-0.0070649999999999,0.685974,-0.460602,-0.121027,1.722934,2.558198
350.0,0.07576,0.568786,-0.404342,-0.240831,1.663717,2.590469
351.0,0.118546,0.552094,-0.371476,-0.345438,1.613133,2.509059
352.0,0.2157439999999999,0.5413060000000001,-0.3795470000000001,-0.389256,1.55484,2.461517
353.0,0.239059,0.472488,-0.348587,-0.498818,1.502051,2.441777
354.0,0.289016,0.438706,-0.307342,-0.6134729999999999,1.480151,2.411354
355.0,0.3910369999999999,0.452271,-0.312347,-0.626174,1.384539,2.346114
356.0,0.389053,0.3644719999999999,-0.284805,-0.819498,1.328844,2.328364
357.0,0.455918,0.272598,-0.208787,-1.117164,1.267098,2.328264
358.0,0.5278930000000002,0.284194,-0.1977529999999999,-1.089541,1.137259,2.290179
359.0,0.565018,0.267532,-0.1752169999999999,-0.854144,1.0206110000000002,2.201878
360.0,0.6028140000000001,0.2435909999999999,-0.161926,-0.547734,0.931384,2.111434
361.0,0.6258239999999999,0.211837,-0.140152,-0.345812,0.8360860000000001,2.052479
362.0,0.6631619999999999,0.147293,-0.075805,-0.274832,0.7529359999999999,1.998041
363.0,0.6755819999999999,0.086472,-0.116195,-0.229007,0.682563,1.994359
364.0,0.7065279999999999,0.0600889999999999,-0.101578,-0.340084,0.637314,1.918181
365.0,0.7060850000000001,0.039063,-0.077744,-0.569369,0.6126520000000001,1.864813
366.0,0.752883,-0.074097,-0.0508729999999999,-0.789737,0.5699350000000001,1.771098
367.0,0.8030089999999999,-0.055572,-0.0718839999999999,-0.913787,0.504517,1.693648
368.0,0.8321080000000001,-0.026306,-0.089844,-0.814376,0.472375,1.615196
369.0,0.860031,-0.03363,-0.096191,-0.5380590000000001,0.367301,1.5200360000000002
370.0,0.8306279999999999,-0.056046,-0.088471,-0.347542,0.347582,1.461012
371.0,0.8442990000000001,-0.136597,-0.037246,-0.363619,0.313621,1.441576
372.0,0.8776860000000001,-0.15512,-0.049377,-0.178233,0.194928,1.412164
373.0,0.8575440000000001,-0.176499,-0.068298,-0.061063,0.184979,1.391484
374.0,0.8669129999999999,-0.221741,-0.101395,0.020992,0.190081,1.349023
375.0,0.8728640000000001,-0.241303,-0.080368,8.499999999999999e-05,0.185983,1.293355
376.0,0.8641510000000001,-0.321777,-0.0578,-0.11861,0.216227,1.265065
377.0,0.902939,-0.355469,-0.046006,-0.21332,0.207107,1.181713
378.0,0.891494,-0.368164,-0.033554,-0.276103,0.175509,1.113704
379.0,0.8718870000000001,-0.3734429999999999,-0.054383,-0.301443,0.155459,1.063275
380.0,0.8700559999999999,-0.4168850000000001,-0.03453,-0.196872,0.092439,0.98912
381.0,0.881149,-0.4036099999999999,-0.0811,0.015792,0.071524,0.966602
382.0,0.906372,-0.417297,-0.0743559999999999,0.215878,0.053886,0.917299
383.0,0.906982,-0.435303,-0.0812079999999999,0.313231,0.051533,0.8452370000000001
384.0,0.8815769999999999,-0.503525,-0.079376,0.306663,0.101661,0.780258
385.0,0.909439,-0.4839779999999999,-0.10907,0.293267,0.139155,0.643841
386.0,0.8658290000000001,-0.5473939999999999,-0.071961,-0.022992,0.198936,0.532891
387.0,0.902023,-0.6059720000000001,-0.050995,-0.202517,0.178411,0.445111
388.0,0.8775179999999999,-0.563569,-0.044494,-0.141176,0.1645569999999999,0.321422
389.0,0.8345030000000001,-0.6309359999999999,0.0140379999999999,-0.121769,0.134893,0.196037
390.0,0.8408960000000001,-0.622161,0.010757,0.061909,0.06533,0.047422
391.0,0.86316,-0.629517,0.019913,0.122335,0.00579,-0.114669
392.0,0.8788299999999999,-0.6470640000000001,0.016236,0.125897,-0.071624,-0.288242
393.0,0.8423309999999999,-0.684692,0.0657199999999999,0.134942,-0.118209,-0.457442
394.0,0.887649,-0.676452,0.067505,0.210397,-0.241591,-0.651323
395.0,0.8485870000000001,-0.59636,0.017792,0.5090640000000001,-0.335983,-0.8249270000000001
396.0,0.836578,-0.5933229999999999,-0.019455,0.668263,-0.376725,-0.979187
397.0,0.8088380000000001,-0.608475,0.003906,0.5099819999999999,-0.369558,-1.133697
398.0,0.81311,-0.6104430000000001,0.0102989999999999,0.368169,-0.384874,-1.232646
399.0,0.8610529999999998,-0.5368660000000001,0.003036,0.348921,-0.442051,-1.370321
400.0,0.8319850000000001,-0.48265,-0.0338889999999999,0.417657,-0.469768,-1.489663
401.0,0.8233030000000001,-0.4357609999999999,-0.065124,0.557565,-0.524417,-1.551593
402.0,0.7877959999999999,-0.3850400000000001,-0.070023,0.626059,-0.553231,-1.648584
403.0,0.7774200000000001,-0.367493,-0.062363,0.559682,-0.567859,-1.672986
404.0,0.82373,-0.317338,-0.060455,0.613877,-0.6221899999999999,-1.749984
405.0,0.8065340000000001,-0.266098,-0.0796359999999999,0.59027,-0.659317,-1.7695330000000002
406.0,0.7704310000000001,-0.211426,-0.105011,0.655617,-0.687204,-1.7707509999999995
407.0,0.750213,-0.18602,-0.119431,0.650055,-0.713791,-1.76554
408.0,0.757645,-0.16951,-0.0987849999999999,0.55696,-0.760204,-1.816976
409.0,0.6974640000000001,-0.131958,-0.08757,0.565206,-0.827261,-1.817997
410.0,0.6825410000000001,-0.0680699999999999,-0.097915,0.714192,-0.909668,-1.838307
411.0,0.7313690000000002,0.024063,-0.1270599999999999,1.1270209999999998,-1.101458,-1.892208
412.0,0.6447910000000001,0.100265,-0.1654359999999999,1.419741,-1.223714,-1.922203
413.0,0.596421,0.052536,-0.160553,1.202466,-1.315521,-1.926507
414.0,0.6127929999999999,0.096847,-0.148941,0.9039,-1.4187,-1.963931
415.0,0.5335539999999999,0.144851,-0.215042,0.7300939999999999,-1.480812,-2.003769
416.0,0.4588620000000001,0.18103,-0.237717,0.4642439999999999,-1.491536,-2.043809
417.0,0.493759,0.241486,-0.251587,0.281335,-1.575861,-2.147678
418.0,0.5333400000000001,0.318664,-0.335526,0.288049,-1.668337,-2.2200830000000003
419.0,0.4346,0.353333,-0.322555,0.234495,-1.736175,-2.265654
420.0,0.329834,0.3850400000000001,-0.2999269999999999,0.292153,-1.832102,-2.284093
421.0,0.316254,0.4759979999999999,-0.41011,0.601441,-1.931115,-2.244621
422.0,0.340744,0.53566,-0.4953460000000001,0.9002899999999999,-2.069383,-2.253261
423.0,0.201081,0.5372159999999999,-0.4846189999999999,0.773097,-2.120051,-2.228537
424.0,0.103607,0.509872,-0.4347070000000001,0.307553,-2.108985,-2.152191
425.0,0.145614,0.5266270000000001,-0.518265,0.105711,-2.15842,-2.071044
426.0,0.097626,0.639221,-0.692871,0.241498,-2.207871,-2.044663
427.0,0.0122829999999999,0.647506,-0.6665490000000001,0.086371,-2.183872,-2.0819970000000003
428.0,-0.0438079999999999,0.6101679999999999,-0.531616,-0.161678,-2.198976,-2.081324
429.0,-0.1413579999999999,0.6220859999999999,-0.5839840000000001,0.138297,-2.316133,-1.982399
430.0,-0.180771,0.737152,-0.7745200000000001,0.468212,-2.387542,-1.951115
431.0,-0.190048,0.68306,-0.7743220000000001,0.364087,-2.419078,-1.966486
432.0,-0.2818289999999999,0.710205,-0.6885979999999999,0.194902,-2.469463,-2.031798
433.0,-0.344056,0.698868,-0.8062130000000001,0.282611,-2.490167,-1.910259
434.0,-0.436737,0.73787,-0.777038,0.341702,-2.514973,-1.825329
435.0,-0.52858,0.7498940000000001,-0.688431,0.261565,-2.585124,-1.691357
436.0,-0.6423030000000001,0.7536619999999999,-0.60315,0.462388,-2.839144,-1.622753
437.0,-0.6979069999999999,0.558914,-1.030624,0.203284,-2.651512,-1.285585
438.0,-0.425675,0.7276,-0.955765,0.712396,-2.810566,-1.394489
439.0,-0.636627,1.045578,-0.963562,1.511155,-2.936155,-1.775988
440.0,-0.8468319999999999,0.6975560000000001,-1.072387,0.60709,-2.647246,-1.506534
441.0,-0.7399290000000001,0.469468,-0.920426,-0.151283,-2.420542,-1.240384
442.0,-0.6966399999999999,0.8863989999999999,-1.017151,0.551672,-2.534618,-1.283626
443.0,-0.8758699999999999,0.901962,-1.136261,1.210024,-2.501008,-1.094185
444.0,-0.8644259999999999,0.547882,-1.044769,0.768617,-2.281889,-0.75854
445.0,-0.837586,0.4518439999999999,-0.8607630000000001,0.030082,-2.085852,-0.659288
446.0,-0.893433,0.6723629999999999,-0.924575,0.17098,-2.080827,-0.7850010000000001
447.0,-0.8632960000000001,0.68547,-1.1053620000000002,0.6476649999999999,-2.06029,-0.680172
448.0,-0.780899,0.501113,-1.079986,0.862901,-1.921995,-0.458663
449.0,-0.8408510000000001,0.449021,-0.895431,0.605942,-1.7199220000000002,-0.522807
450.0,-0.925141,0.416031,-0.740021,-0.281816,-1.48904,-0.6087739999999999
451.0,-0.953171,0.43872,-0.6468659999999999,-1.096758,-1.453301,-0.571492
452.0,-0.97525,0.451309,-0.799301,-1.443702,-1.361772,-0.503981
453.0,-0.915223,0.421814,-0.72229,-1.607685,-1.324115,-0.407295
454.0,-0.8688199999999999,0.5387580000000001,-0.5383910000000001,-1.150388,-1.319155,-0.508231
455.0,-0.8563839999999999,0.54979,-0.471863,-0.7443310000000001,-1.386425,-0.570604
456.0,-0.871185,0.521439,-0.4361109999999999,-0.334558,-1.481593,-0.489223
457.0,-0.912521,0.5307459999999999,-0.442169,0.148611,-1.550376,-0.433379
458.0,-0.975784,0.513138,-0.396042,0.554045,-1.560327,-0.407323
459.0,-1.010315,0.515961,-0.347885,0.812577,-1.567623,-0.395091
460.0,-0.997222,0.474091,-0.370666,0.871274,-1.522159,-0.339901
461.0,-0.961303,0.415207,-0.415512,0.552351,-1.444688,-0.187896
462.0,-0.909835,0.315643,-0.377808,-0.035991,-1.364002,-0.137713
463.0,-0.930359,0.422867,-0.374497,-0.1529849999999999,-1.292208,-0.205328
464.0,-0.991028,0.478592,-0.416367,0.068544,-1.188728,-0.191366
465.0,-1.017517,0.356689,-0.382034,0.117868,-1.084718,-0.1341099999999999
466.0,-1.033066,0.361572,-0.38472,0.139047,-1.01573,-0.071978
467.0,-1.0169979999999998,0.382583,-0.410233,0.166147,-0.926481,-0.052317
468.0,-0.980041,0.2948159999999999,-0.404922,-0.072379,-0.784137,-0.061976
469.0,-0.942307,0.285065,-0.415496,-0.180039,-0.6794680000000001,-0.0815
470.0,-0.91919,0.325378,-0.372589,-0.078956,-0.568004,-0.1448539999999999
471.0,-0.90924,0.330627,-0.329987,0.104685,-0.555869,-0.146449
472.0,-0.945526,0.1670829999999999,-0.400726,-0.569178,-0.001427,-0.096945
473.0,-0.906113,0.3548739999999999,-0.473678,-0.673912,0.037276,-0.121833
