timestamp,ax,ay,az,wx,wy,wz
340.0,-0.926964,-0.17511,-0.1395969999999999,0.311014,-0.029451,0.119791
341.0,-0.915839,-0.166164,-0.1240109999999999,0.153724,-0.171525,0.082288
342.0,-0.914876,-0.158995,-0.1007509999999999,0.150818,-0.333996,0.040316
343.0,-0.947053,-0.146805,-0.109578,0.18705,-0.485528,0.006884
344.0,-0.979131,-0.112688,-0.1586909999999999,0.191017,-0.545439,-0.023171
345.0,-0.979184,-0.0913609999999999,-0.188484,0.286866,-0.618593,-0.016789
346.0,-0.961212,-0.067905,-0.183222,0.384251,-0.7577939999999999,-0.01993
347.0,-0.974101,-0.050891,-0.1830989999999999,0.482836,-0.896479,-0.029192
348.0,-0.996511,-0.063361,-0.186715,0.598307,-0.974509,-0.034826
349.0,-0.995939,-0.0917429999999999,-0.17563,0.630567,-1.063714,-0.049068
350.0,-1.000098,-0.0856039999999999,-0.15293,0.653031,-1.15168,-0.079034
351.0,-1.009016,-0.081021,-0.1272029999999999,0.796524,-1.201456,-0.071395
352.0,-1.017951,-0.115753,-0.123243,0.81374,-1.219701,-0.054432
353.0,-1.029234,-0.144388,-0.104758,0.508974,-1.253054,-0.057489
354.0,-1.058647,-0.1795089999999999,-0.113934,0.089857,-1.175869,-0.093517
355.0,-1.0855530000000002,-0.106244,-0.188892,0.058751,-1.070969,-0.062368
356.0,-1.11025,-0.0180879999999999,-0.256709,0.511233,-0.949213,0.014465
357.0,-1.085387,-0.022531,-0.256547,1.006812,-0.881869,0.064852
358.0,-1.0592990000000002,-0.0844099999999999,-0.223516,1.253964,-0.837356,0.059267
359.0,-1.014249,-0.0795459999999999,-0.220421,1.436375,-0.8451889999999999,0.176713
360.0,-1.031203,-0.048602,-0.155999,1.697729,-0.964544,0.229428
361.0,-1.0623939999999998,-0.254215,-0.0657979999999999,0.945002,-0.768171,0.161055
362.0,-1.027359,-0.209078,-0.104067,0.327293,-0.640196,0.107625
363.0,-1.037424,-0.0312099999999999,-0.128622,0.891928,-0.667007,0.087143
364.0,-1.067586,-0.0190059999999999,-0.046232,1.192994,-0.635968,0.146911
365.0,-1.076433,-0.1069169999999999,0.0847959999999999,0.810976,-0.647643,0.172646
366.0,-1.059819,-0.0896339999999999,0.1346419999999999,0.405381,-0.596982,0.236835
367.0,-1.040285,0.002005,0.154039,0.283084,-0.634836,0.245044
368.0,-1.024797,-0.00191,0.210267,0.121183,-0.580207,0.269949
369.0,-0.997186,0.003956,0.254595,-0.152688,-0.667607,0.23935
370.0,-1.045063,0.0353499999999999,0.289986,-0.376725,-0.670573,0.172487
