timestamp,ax,ay,az,wx,wy,wz
876.0,0.956925,0.2913199999999999,-0.7571869999999999,-0.670099,-1.488535,0.8264940000000001
877.0,1.026749,0.34346,-0.77156,-0.175368,-1.570585,0.8575959999999999
878.0,1.07634,0.385269,-0.8193969999999999,0.008401,-1.7136,0.862333
879.0,1.10759,0.410965,-0.873367,0.00773,-1.892176,0.921071
880.0,1.15654,0.4657439999999999,-0.984024,0.023823,-2.115884,0.8908159999999999
881.0,1.154068,0.4967649999999999,-1.053284,0.234058,-2.377285,0.8392430000000001
882.0,1.1257469999999998,0.5186609999999999,-1.071457,0.5131399999999999,-2.595581,0.834709
883.0,1.196869,0.521637,-1.053985,0.61133,-2.787935,0.834773
884.0,1.272399,0.494706,-1.084991,0.463119,-3.033585,0.801238
885.0,1.267502,0.501053,-1.083649,0.254461,-3.237273,0.693619
886.0,1.236572,0.552246,-1.093216,0.240325,-3.394507,0.5694899999999999
887.0,1.2359170000000002,0.615753,-1.062317,0.613538,-3.4905,0.469044
888.0,1.26564,0.6109929999999999,-1.017426,0.912238,-3.604724,0.398103
889.0,1.212142,0.5470430000000001,-1.040634,0.753526,-3.755279,0.233573
890.0,1.136994,0.5119630000000001,-1.027405,0.559951,-3.848827,0.001801
891.0,1.127213,0.5116269999999999,-0.97699,0.419502,-3.90053,-0.208857
892.0,1.1107479999999998,0.464508,-0.909027,0.198865,-4.009317,-0.282119
893.0,1.011962,0.4406279999999999,-0.90506,0.061088,-4.1394150000000005,-0.419668
894.0,0.8624569999999999,0.494324,-0.8950950000000001,0.242557,-4.087697,-0.6370819999999999
895.0,0.787552,0.417541,-0.798981,0.437179,-3.853978,-0.679322
896.0,0.757812,0.303909,-0.79332,0.049159,-3.897307,-0.73728
897.0,0.6046750000000001,0.312698,-0.795425,-0.223179,-4.013001,-0.871324
898.0,0.455597,0.519913,-0.8312689999999999,0.5372140000000001,-3.877384,-0.949168
899.0,0.340302,0.51979,-0.7109380000000001,1.776919,-3.395999,-0.8282299999999999
900.0,0.321472,0.2507319999999999,-0.6436609999999999,1.563552,-3.242977,-0.731219
901.0,0.2642370000000001,0.093796,-0.767334,0.285228,-3.476007,-0.976175
902.0,0.1484979999999999,0.205657,-0.720413,-0.211201,-3.57329,-1.090463
903.0,0.070709,0.414276,-0.6054529999999999,0.275638,-3.381911,-1.096472
904.0,-0.0310369999999999,0.259887,-0.5266270000000001,0.567666,-3.199387,-1.224918
905.0,-0.1439509999999999,0.115891,-0.56726,0.134269,-3.173452,-1.441106
906.0,-0.2205349999999999,0.146653,-0.556244,-0.026239,-3.095002,-1.389466
907.0,-0.255509,0.267761,-0.512146,0.407257,-2.973706,-1.319321
908.0,-0.2928929999999999,0.199264,-0.419205,0.698341,-2.85708,-1.424961
909.0,-0.401199,0.0340419999999999,-0.376465,0.363223,-2.840106,-1.595298
910.0,-0.478836,0.015,-0.384262,-0.065444,-2.772102,-1.510771
911.0,-0.4742440000000001,0.09259,-0.372299,0.1459609999999999,-2.6960610000000003,-1.380945
912.0,-0.4875639999999999,0.089477,-0.268417,0.438387,-2.57278,-1.437517
913.0,-0.5246890000000001,-0.0639039999999999,-0.187332,0.251961,-2.4820580000000003,-1.662843
914.0,-0.564117,-0.189819,-0.207596,-0.089301,-2.428366,-1.731114
915.0,-0.577652,-0.21373,-0.21167,-0.135165,-2.395005,-1.631983
916.0,-0.5674889999999999,-0.185287,-0.161941,0.188406,-2.350884,-1.578575
917.0,-0.5333399999999999,-0.277634,-0.0485079999999999,0.366691,-2.331011,-1.574986
918.0,-0.5466310000000001,-0.4590609999999999,0.1270599999999999,-0.002108,-2.301998,-1.658611
919.0,-0.571869,-0.575501,0.173217,-0.539933,-2.208403,-1.689618
920.0,-0.5473790000000001,-0.5203399999999999,0.187606,-0.476017,-2.1417330000000003,-1.612955
921.0,-0.5782619999999999,-0.582733,0.365814,0.125841,-1.866688,-1.587222
922.0,-0.6057130000000001,-0.8477780000000001,0.473785,0.242173,-1.586197,-1.385989
923.0,-0.6565700000000001,-1.106735,0.656204,-0.28556,-1.227785,-1.082372
924.0,-0.671936,-1.344299,0.814438,-0.530759,-0.8351879999999999,-0.36123
925.0,-0.6962740000000001,-1.301087,0.909653,-0.6833819999999999,-0.268086,0.270038
926.0,-0.622635,-1.14859,0.850708,-0.676176,0.327052,1.0517040000000002
927.0,-0.5496979999999999,-1.001572,0.754776,-0.467229,0.8635370000000001,1.469836
928.0,-0.518737,-0.7359319999999999,0.68872,-0.399074,1.324699,1.641175
929.0,-0.5416259999999999,-0.588821,0.617646,-0.330611,1.745357,1.602589
930.0,-0.555542,-0.475968,0.512817,-0.34697,2.088111,1.593668
931.0,-0.547531,-0.402207,0.382782,-0.246511,2.428258,1.610671
932.0,-0.492203,-0.3557889999999999,0.245514,-0.244868,2.655038,1.604998
933.0,-0.524246,-0.30841,0.100663,-0.309638,2.830862,1.6772189999999998
934.0,-0.5057520000000001,-0.20842,-0.0662229999999999,-0.007306,2.926898,1.897373
935.0,-0.4568940000000001,-0.138428,-0.1496889999999999,0.580597,3.038685,2.06896
936.0,-0.4317320000000001,-0.157791,-0.261521,0.8211879999999999,3.109797,2.052181
937.0,-0.3915410000000001,-0.133728,-0.3712770000000001,0.59273,3.117958,2.150865
938.0,-0.3507230000000001,-0.070465,-0.417893,0.03997,3.0871880000000003,2.171551
