frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
7791.0,-0.9497071355759429,0.014648438328236493,0.21630859327217122,-0.07086034,0.025656331,-0.10751224
7791.0,-0.94213873598369,-0.03955078491335372,0.3022460958205912,-0.123394735,-0.01954768,-0.10018186
7791.0,-0.9460449541284404,0.005859375127420998,0.29516601427115186,-0.10629051,-0.03787363,-0.116064355
7792.0,-0.9399413863404689,-0.0583496126401631,0.3496093985728848,-0.04642574,-0.03420844,-0.14049895
7792.0,-0.9594726809378185,-0.07690430173292558,0.3325195514780836,0.01954768,-0.0122173,-0.14294241
7792.0,-0.97338873598369,-0.038818360856269114,0.2626953211009174,0.04642574,-0.00122173,-0.10751224
7793.0,-0.96484373088685,-0.05908203160040774,0.29296877675840977,0.00855211,-0.021991141,-0.074525535
7793.0,-0.9575195718654433,-0.023437500509683993,0.25097657492354736,-0.02687806,-0.05619958,-0.0488692
7793.0,-0.9565430173292558,-0.030029296636085626,0.2553711111111111,-0.074525535,-0.11117743,-0.0488692
7794.0,-0.9208984709480122,-0.028320316004077473,0.296386748216106,-0.05986477,-0.15149452,-0.07819072
7794.0,-0.9282227319062181,0.01000976615698267,0.3217773496432212,-0.00488692,-0.16615528,-0.14049895
7794.0,-0.9394532110091743,-0.04443359531090724,0.3640136901121305,0.05619958,-0.15638144,-0.20280719
7794.0,-0.9404297145769622,-0.02685547094801223,0.3276367278287462,0.1588249,-0.14172068,-0.25167638
7794.0,-0.9667969418960244,-0.05419922018348623,0.29589845056065234,0.20158546,-0.1588249,-0.28466308
7795.0,-0.9277343527013252,0.09179687665647299,0.16210937818552495,0.16615528,-0.22113313,-0.2968804
7795.0,-0.9628906218144749,-0.0625,0.2382812640163099,0.07574726,-0.29077175,-0.3176498
7795.0,-0.9130860346585117,-0.03564453109072375,0.36425782874617735,-0.018325951,-0.31887153,-0.3420844
7796.0,-0.9133300713557594,-0.10888672782874619,0.43896486238532106,0.025656331,-0.2736675,-0.35307997
7796.0,-0.9060058613659531,-0.032714845056065235,0.3442382976554536,0.10384705,-0.21868968,-0.35674515
7796.0,-0.9575195718654433,-0.0629882874617737,0.38671877675840977,0.16737701,-0.21868968,-0.4031709
7797.0,-0.9855957696228339,-0.046875,0.2053222629969419,0.25167638,-0.23945908,-0.44837493
7797.0,-0.9438477064220182,0.036865235474006115,0.2551269622833843,0.17959431,-0.34697133,-0.49480066
7797.0,-0.8747558613659531,0.008789062589194699,0.21240234454638124,0.11362089,-0.4105013,-0.5290091
7797.0,-0.9243164118246686,-0.12963868501529052,0.49243168195718656,0.04153882,-0.44226626,-0.5827652
7798.0,-0.8857422018348623,-0.06030273598369011,0.39233400611620795,0.17959431,-0.366519,-0.629191
7798.0,-0.9436035677879714,-0.06103515800203873,0.4106445463812436,0.28710654,-0.35185826,-0.6976078
7798.0,-0.9521484199796126,-0.1958007849133537,0.4006347910295616,0.4276055,-0.33597577,-0.7525857
7798.0,-0.9672852191641181,-0.07470703363914373,0.22192383282364933,0.51923525,-0.37873632,-0.7855724
7799.0,-0.9406738022426094,0.08032227319062181,0.1201171865443425,0.4190534,-0.5290091,-0.77824205
7799.0,-0.9462890927624873,-0.19165039755351682,0.3505859327217125,0.26022848,-0.6487386,-0.751364
7800.0,-0.853759734964322,-0.16674806320081548,0.41479495412844036,0.17959431,-0.6352996,-0.70738167
7800.0,-0.8762206931702344,0.0004882812742099898,0.4233398572884811,0.08918629,-0.58887386,-0.6817254
7800.0,-0.8720703363914372,-0.06201171865443424,0.560302752293578,0.09285148,-0.50213104,-0.70982516
7800.0,-0.9082031600407747,-0.1252441488277268,0.5256348114169215,0.22846352,-0.3750711,-0.74647707
7801.0,-0.9382325178389398,-0.057617191641182466,0.28247072375127424,0.30665424,-0.30176732,-0.7672465
7801.0,-0.9152832823649337,-0.22998047910295613,0.37695313965341487,0.28344136,-0.3249802,-0.7990114
7801.0,-0.8471680937818553,-0.3100586034658511,0.36865235474006114,0.25900677,-0.34452787,-0.8014549
7801.0,-0.9453125382262997,-0.1860351580020387,0.4169922018348624,0.21624622,-0.3506365,-0.72326416
7802.0,-0.9006347604485219,-0.050537110091743116,0.3266601630988787,0.14660761,-0.36896247,-0.5962043
7802.0,-0.9589845056065239,0.017578125382262996,0.4909667991845056,0.10384705,-0.33964095,-0.5106832
