frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
71557.0,-2.8234864424057085,-5.2551274209989804,1.3896485219164119,2.2895222,0.5485568,7.434227
71557.0,-2.4904785932721714,-4.870361671763506,1.3298340468909275,3.037221,0.4679226,6.464174
71557.0,-2.21484373088685,-4.5146487257900105,1.2036133027522935,3.6041036,0.43004897,5.411042
71558.0,-1.6738281345565749,-4.246093985728848,1.3613281855249744,3.8753276,0.36896247,4.3872323
71558.0,-0.8374023445463812,-4.036865443425076,1.7187501529051985,3.8435626,0.34819305,3.4648263
71558.0,-0.18310548419979614,-3.7604982670744134,1.8693848114169214,3.475822,0.4068361,2.37993
72166.0,-0.983886748216106,-0.3447265749235474,-0.002929687563710499,-1.0726789,0.08674283,-0.08185591
72166.0,-0.9916992864424056,-0.335693374108053,-0.02099609480122324,-0.9700536,0.07208207,-0.07696899
72166.0,-0.9875489296636086,-0.3244628950050968,-0.0629882874617737,-0.9395104,0.067195155,-0.07208207
72166.0,-0.9709472986748215,-0.29565430173292556,-0.043212895005096834,-0.99082303,0.054977853,-0.073303804
72166.0,-0.9501954128440366,-0.28955078491335373,-0.018066406727828745,-0.99937516,0.05742131,-0.06352996
72167.0,-0.9392089704383282,-0.29589845056065234,0.011230468909276248,-0.99815345,0.06352996,-0.05009093
72167.0,-0.9460449541284404,-0.30102540265035677,0.014892579001019368,-0.9969317,0.07208207,-0.05375612
72167.0,-0.9677733944954128,-0.28710937818552495,0.017578125382262996,-1.0140359,0.06963861,-0.067195155
72168.0,-0.9826660550458715,-0.26611329255861366,0.004150390723751274,-1.0482444,0.04520401,-0.07696899
72168.0,-0.9812012232415902,-0.23925782874617738,-0.011718750254841996,-1.0812311,0.00610865,-0.07941245
72168.0,-0.9641113149847094,-0.23071289500509684,-0.023437500509683993,-1.1032223,-0.03176498,-0.06597342
72169.0,-0.9433593272171253,-0.2236328236493374,-0.021728515800203872,-1.1044439,-0.06475169,-0.03420844
