-8.309999999999999609e-01,7.229999999999999760e-01,-1.150000000000000050e-01,-1.364847475059565753e-02,1.172861257340189478e-02,7.155849933176750867e-03
-8.830000000000000071e-01,7.089999999999999636e-01,-1.539999999999999980e-01,-7.504915783575616742e-03,1.162389281828223563e-02,1.034980246432637419e-02
-9.060000000000000275e-01,7.169999999999999707e-01,-1.809999999999999942e-01,-7.679448708775049896e-04,1.324704902263696207e-02,1.336922207027656413e-02
-1.211999999999999966e+00,8.509999999999999787e-01,-2.000000000000000111e-01,7.330382858376184238e-04,1.507964473723100683e-02,1.094321441000444678e-02
-9.370000000000000551e-01,9.479999999999999538e-01,-2.250000000000000056e-01,-3.909537524467297971e-03,1.672025423410567618e-02,1.298524963483781158e-02
-7.089999999999999636e-01,6.979999999999999538e-01,-1.829999999999999960e-01,-5.969026041820607413e-03,2.330014551412429996e-02,1.661553447898601529e-02
-8.409999999999999698e-01,7.019999999999999574e-01,-2.489999999999999991e-01,-8.761552845011533544e-03,2.597049926967562317e-02,1.424188669627372839e-02
-9.010000000000000231e-01,8.299999999999999600e-01,-3.250000000000000111e-01,-1.802925117310142170e-02,2.343977185428384666e-02,8.761552845011533544e-03
-8.589999999999999858e-01,8.459999999999999742e-01,-3.669999999999999929e-01,-2.954842423626400164e-02,2.113593724165133136e-02,7.260569688296410890e-03
-7.630000000000000115e-01,7.219999999999999751e-01,-2.999999999999999889e-01,-3.207915165165577814e-02,2.145009650701031056e-02,1.022762941668677039e-02
-6.280000000000000027e-01,6.250000000000000000e-01,-2.149999999999999967e-01,-2.457423586808015967e-02,2.141518992197042476e-02,1.781981166286210339e-02
-5.440000000000000391e-01,6.129999999999999893e-01,-1.799999999999999933e-01,-1.308996938995747247e-02,2.097885760897184176e-02,2.405063709248185869e-02
-5.500000000000000444e-01,6.280000000000000027e-01,-2.059999999999999887e-01,-6.894050545377602111e-03,1.942551457469688866e-02,2.837905363742779588e-02
-5.769999999999999574e-01,6.510000000000000231e-01,-2.479999999999999982e-01,-2.443460952792061557e-03,1.675516081914556199e-02,3.148573970597770555e-02
-5.959999999999999742e-01,7.289999999999999813e-01,-2.560000000000000053e-01,1.413716694115407053e-03,1.401499389351446717e-02,3.293436298513299776e-02
-5.839999999999999636e-01,8.639999999999999902e-01,-2.919999999999999818e-01,2.513274122871834472e-03,1.452113937659282178e-02,3.394665395128971391e-02
-5.320000000000000284e-01,1.000000000000000000e+00,-2.660000000000000142e-01,0.000000000000000000e+00,1.579522973054868148e-02,3.560471674068432096e-02
-4.819999999999999840e-01,1.026000000000000023e+00,-2.760000000000000231e-01,-5.113814708343385196e-03,1.783726495538204976e-02,3.750712562535814254e-02
-5.010000000000000009e-01,1.096000000000000085e+00,-2.159999999999999976e-01,-1.171115928088195188e-02,1.579522973054868148e-02,3.665191429188092292e-02
