-9.469999999999999529e-01,5.929999999999999716e-01,-2.849999999999999756e-01,1.905899543177808075e-02,-2.698279023583233585e-02,2.670353755551324072e-03
-1.094999999999999973e+00,7.019999999999999574e-01,-2.819999999999999729e-01,1.384046096831503467e-02,-3.050835532486088214e-02,-5.742133239061344464e-03
-9.240000000000000435e-01,7.630000000000000115e-01,-1.970000000000000084e-01,8.970992355250853589e-03,-2.867575961026683565e-02,-7.923794804054256832e-03
-7.520000000000000018e-01,7.560000000000000053e-01,-8.599999999999999312e-02,3.822271061867581719e-03,-2.150245638457013928e-02,-6.038839211900379894e-03
-8.329999999999999627e-01,6.850000000000000533e-01,-8.999999999999999320e-03,-4.502949470145370565e-03,-1.193805208364121483e-02,-8.028514559173915554e-04
-1.116000000000000103e+00,5.550000000000000488e-01,2.699999999999999969e-02,-3.211405823669566222e-03,-7.993607974134030181e-03,4.660029102824860166e-03
-1.078000000000000069e+00,4.849999999999999867e-01,3.899999999999999994e-02,9.965830028887621636e-03,-9.878563566287903649e-03,1.082104136236484299e-02
-7.950000000000000400e-01,4.799999999999999822e-01,2.469999999999999973e-01,3.338814859065152713e-02,-1.342158194783639458e-02,1.506219144471106393e-02
-7.820000000000000284e-01,4.490000000000000102e-01,2.119999999999999940e-01,3.392920065876976754e-02,-1.514945790731078018e-02,9.581857593448870822e-03
-5.440000000000000391e-01,5.749999999999999556e-01,1.189999999999999947e-01,2.726204291615142924e-02,-1.666789435654584747e-02,2.478367537831947798e-03
-5.440000000000000391e-01,6.720000000000000417e-01,1.610000000000000042e-01,7.749261878854823461e-03,-1.823869068334074348e-02,-2.635447170511437398e-03
-6.770000000000000462e-01,6.720000000000000417e-01,1.459999999999999909e-01,-3.630284844148205445e-03,-2.008873969045473287e-02,-9.058258817850569841e-03
-7.389999999999999902e-01,6.510000000000000231e-01,1.449999999999999900e-01,-7.609635538695276764e-03,-2.186897552748894719e-02,-1.209513171632070269e-02
-7.379999999999999893e-01,6.580000000000000293e-01,1.610000000000000042e-01,-8.011061266653973084e-03,-2.078687139125246636e-02,-1.225221134900019229e-02
-7.259999999999999787e-01,6.290000000000000036e-01,1.690000000000000113e-01,-9.075712110370514479e-03,-1.857030324121966905e-02,-1.064650843716541048e-02
-7.229999999999999760e-01,6.280000000000000027e-01,1.409999999999999865e-01,-4.939281783143951825e-03,-1.603957582582788907e-02,-9.459684545809267028e-03
-7.149999999999999689e-01,6.640000000000000346e-01,1.250000000000000000e-01,3.316125578789225919e-04,-1.509709802975094974e-02,-6.544984694978736237e-03
-6.889999999999999458e-01,6.879999999999999449e-01,1.079999999999999988e-01,3.054326190990076621e-03,-1.240929098167968189e-02,-4.118977034706617149e-03
-6.239999999999999991e-01,7.199999999999999734e-01,9.700000000000000289e-02,2.897246558310587021e-03,-8.499753457212384788e-03,-1.221730476396030779e-03
-5.430000000000000382e-01,7.169999999999999707e-01,7.699999999999999900e-02,-4.363323129985823977e-04,-3.612831551628262108e-03,8.203047484373348925e-04
-5.849999999999999645e-01,6.929999999999999494e-01,5.299999999999999850e-02,-4.869468613064180211e-03,1.535889741755009979e-03,1.815142422074102722e-03
-6.790000000000000480e-01,7.319999999999999840e-01,4.499999999999999833e-02,-9.354964790689606138e-03,4.817108735504349766e-03,3.159045946109736210e-03
-6.969999999999999529e-01,6.989999999999999547e-01,5.000000000000000278e-02,-1.139700001552297268e-02,7.173303225696693770e-03,6.108652381980153243e-03
-7.319999999999999840e-01,6.139999999999999902e-01,5.600000000000000117e-02,-8.168140899333462684e-03,1.169370598836200897e-02,9.424777960769379487e-03
-7.439999999999999947e-01,6.320000000000000062e-01,8.599999999999999312e-02,-4.694935687864746840e-03,1.497492498211134768e-02,1.211258500884064560e-02
-7.189999999999999725e-01,6.380000000000000115e-01,8.000000000000000167e-02,-4.118977034706617149e-03,1.799434458806153589e-02,1.371828792067543087e-02
-7.089999999999999636e-01,5.719999999999999529e-01,6.300000000000000044e-02,-4.188790204786390498e-03,1.979203371761569658e-02,1.380555438327514713e-02
-6.860000000000000542e-01,5.340000000000000302e-01,5.600000000000000117e-02,-3.089232776029963295e-03,2.234021442552741946e-02,1.247910415175945524e-02
-6.989999999999999547e-01,5.420000000000000373e-01,5.299999999999999850e-02,-2.373647782712288209e-03,2.220058808536787276e-02,8.656833089891874389e-03
-7.449999999999999956e-01,5.869999999999999662e-01,5.800000000000000294e-02,-4.660029102824860166e-03,2.300343954128526366e-02,4.433136300065597217e-03
-7.890000000000000346e-01,6.480000000000000204e-01,7.099999999999999367e-02,-9.477137838329209932e-03,2.274164015348611317e-02,1.535889741755009979e-03
-8.219999999999999529e-01,6.139999999999999902e-01,9.299999999999999933e-02,-1.197295866868110237e-02,2.310815929640492455e-02,1.047197551196597624e-03
-8.559999999999999831e-01,5.739999999999999547e-01,1.110000000000000014e-01,-1.012290966156711124e-02,2.169444260228951815e-02,2.076941809873251912e-03
-8.900000000000000133e-01,5.520000000000000462e-01,1.170000000000000068e-01,-5.201081170943101448e-03,1.893682238413847349e-02,1.431169986635350390e-03
-9.060000000000000275e-01,5.819999999999999618e-01,1.170000000000000068e-01,-2.617993877991494061e-04,1.514945790731078018e-02,2.268928027592628403e-04
-8.910000000000000142e-01,6.019999999999999796e-01,1.059999999999999970e-01,1.448623279155293510e-03,1.247910415175945524e-02,-9.599310885968812641e-04
-8.499999999999999778e-01,6.129999999999999893e-01,1.049999999999999961e-01,1.082104136236484299e-03,9.704030641088472880e-03,-4.118977034706617149e-03
-8.609999999999999876e-01,6.009999999999999787e-01,8.699999999999999400e-02,2.216568150032798609e-03,6.824237375297828763e-03,-7.382742735936013816e-03
