-8.329999999999999627e-01,6.590000000000000302e-01,7.850000000000000311e-01,1.197295866868110237e-02,-2.879793265790643597e-02,2.569124658935652977e-02
-7.630000000000000115e-01,7.900000000000000355e-01,6.720000000000000417e-01,1.624901533606720738e-02,-3.038618227722127835e-02,3.337069529813158075e-02
-6.750000000000000444e-01,8.920000000000000151e-01,5.500000000000000444e-01,3.211405823669566222e-03,-2.710496328347193618e-02,3.864158963915445555e-02
-6.400000000000000133e-01,7.670000000000000151e-01,5.100000000000000089e-01,-1.722639971718403079e-02,-2.422517001768129119e-02,3.899065548955332056e-02
-5.879999999999999671e-01,6.410000000000000142e-01,4.470000000000000084e-01,-2.412045026256163377e-02,-2.249729405820690559e-02,3.474950540720710135e-02
-5.869999999999999662e-01,5.030000000000000027e-01,4.069999999999999729e-01,-1.891936909161853406e-02,-2.007128639793478997e-02,3.127630019573838377e-02
-5.200000000000000178e-01,3.549999999999999822e-01,4.060000000000000275e-01,-1.275835683207854863e-02,-1.485275193447174388e-02,2.213077491528809768e-02
-5.600000000000000533e-01,3.410000000000000253e-01,4.249999999999999889e-01,-9.337511498169663235e-03,-1.174606586592183942e-02,1.394518072343469382e-02
-7.049999999999999600e-01,3.820000000000000062e-01,3.940000000000000169e-01,-8.150687606813519781e-03,-7.766715171374766365e-03,7.871434926494426387e-03
-8.609999999999999876e-01,3.300000000000000155e-01,3.840000000000000080e-01,-4.380776422505766772e-03,-5.270894341022874796e-03,2.949606435870417032e-03
-8.189999999999999503e-01,3.160000000000000031e-01,3.210000000000000075e-01,4.328416544945937194e-03,-3.106686068549906633e-03,1.850049007113989180e-03
-7.800000000000000266e-01,3.599999999999999867e-01,2.879999999999999782e-01,7.400196028455956719e-03,8.203047484373348925e-04,3.717551306747921697e-03
-7.570000000000000062e-01,3.559999999999999831e-01,3.760000000000000009e-01,1.570796326794896437e-03,3.508111796508602519e-03,4.468042885105483891e-03
-7.399999999999999911e-01,3.559999999999999831e-01,4.219999999999999862e-01,-5.131268000863328967e-03,4.241150082346220943e-03,2.652900463031380735e-03
-7.099999999999999645e-01,3.049999999999999933e-01,4.309999999999999942e-01,-2.565634000431664483e-03,7.853981633974483484e-03,4.886921905584122464e-04
-7.089999999999999636e-01,4.480000000000000093e-01,5.150000000000000133e-01,-2.460914245312004461e-03,1.010545636904716660e-02,-2.757620218151040758e-03
-6.750000000000000444e-01,4.809999999999999831e-01,5.320000000000000284e-01,-6.492624817418905792e-03,1.164134611080217853e-02,-2.862339973270700780e-03
-7.009999999999999565e-01,4.149999999999999800e-01,5.949999999999999734e-01,-2.600540585471550724e-03,1.136209343048308514e-02,-3.944444109507184645e-03
-6.949999999999999512e-01,5.240000000000000213e-01,6.119999999999999885e-01,3.647738136668148782e-03,8.045967851693858891e-03,-4.642575810304917262e-03
-6.979999999999999538e-01,4.550000000000000155e-01,5.520000000000000462e-01,1.041961563440614753e-02,7.539822368615503416e-03,-5.166174585903214773e-03
-7.119999999999999662e-01,5.819999999999999618e-01,6.199999999999999956e-01,7.784168463894710135e-03,5.235987755982988122e-03,-5.305800926062761470e-03
-6.530000000000000249e-01,5.380000000000000338e-01,5.989999999999999769e-01,9.407324668249436583e-03,3.944444109507184645e-03,-4.276056667386107617e-03
-6.610000000000000320e-01,6.580000000000000293e-01,6.139999999999999902e-01,1.418952681871389794e-02,3.246312408709452896e-03,-4.974188368183838499e-03
-6.440000000000000169e-01,6.949999999999999512e-01,5.320000000000000284e-01,1.246165085923951234e-02,1.815142422074102722e-03,-3.246312408709452896e-03
-7.059999999999999609e-01,6.580000000000000293e-01,5.410000000000000364e-01,1.218239817892041894e-02,7.155849933176751951e-04,-1.256637061435917236e-03
-7.710000000000000187e-01,5.849999999999999645e-01,5.350000000000000311e-01,1.689478715930510869e-02,-3.298672286269282907e-03,-5.061454830783555835e-04
-7.600000000000000089e-01,6.740000000000000435e-01,5.150000000000000133e-01,1.865756970381938357e-02,-3.001966313430246610e-03,7.976154681614085543e-03
-8.169999999999999485e-01,6.229999999999999982e-01,5.639999999999999458e-01,1.640609496874669698e-02,-3.665191429188092119e-03,8.970992355250853589e-03
-8.339999999999999636e-01,6.889999999999999458e-01,5.110000000000000098e-01,1.806415775814131097e-02,-4.886921905584123114e-03,1.185078562104149857e-02
-8.980000000000000204e-01,1.048000000000000043e+00,6.019999999999999796e-01,1.115265392024376682e-02,-7.923794804054256832e-03,2.150245638457013928e-02
-8.830000000000000071e-01,1.127000000000000002e+00,5.939999999999999725e-01,5.358160803622591915e-03,-9.337511498169663235e-03,3.277728335245350816e-02
-7.750000000000000222e-01,1.072999999999999954e+00,6.979999999999999538e-01,4.537856055185257240e-03,-1.120501379780359553e-02,4.066617157146788092e-02
-6.440000000000000169e-01,1.056000000000000050e+00,6.510000000000000231e-01,-4.084070449666731342e-03,-1.061160185212552294e-02,4.415683007545653099e-02
-5.570000000000000506e-01,1.070999999999999952e+00,7.019999999999999574e-01,-1.155407964820246228e-02,-1.113520062772382219e-02,4.410447019789671269e-02
-2.969999999999999862e-01,1.129000000000000004e+00,6.229999999999999982e-01,-1.614429558094754996e-02,-1.080358806984490008e-02,4.710643651132695453e-02
-1.789999999999999925e-01,9.619999999999999662e-01,6.929999999999999494e-01,-1.722639971718403079e-02,-9.477137838329209932e-03,4.981169685191816354e-02
-4.000000000000000083e-03,9.070000000000000284e-01,6.939999999999999503e-01,-1.832595714594046146e-02,-1.319468914507713163e-02,5.080653452555493332e-02
2.119999999999999940e-01,8.349999999999999645e-01,4.879999999999999893e-01,-1.507964473723100683e-02,-1.206022513128081688e-02,5.386086071654500734e-02
2.330000000000000127e-01,7.209999999999999742e-01,5.899999999999999689e-01,-6.632251157578452488e-03,-8.534660042252270595e-03,5.752605214573310033e-02
3.330000000000000182e-01,6.999999999999999556e-01,4.959999999999999964e-01,-5.532693728822024419e-03,-1.038470904936625999e-02,5.572836301617894311e-02
3.750000000000000000e-01,6.360000000000000098e-01,3.719999999999999973e-01,-6.632251157578452488e-03,-5.078908123303498522e-03,5.516985765554075632e-02
3.860000000000000098e-01,5.839999999999999636e-01,4.640000000000000235e-01,-3.735004599267865034e-03,-2.478367537831947798e-03,5.515240436302081689e-02
4.020000000000000240e-01,4.919999999999999929e-01,4.739999999999999769e-01,-6.352998477259359095e-03,-3.089232776029963295e-03,5.286602304290823756e-02
3.850000000000000089e-01,4.470000000000000084e-01,3.910000000000000142e-01,-6.736970912698112511e-03,-2.111848394913138586e-03,5.009094953223725694e-02
3.890000000000000124e-01,3.039999999999999925e-01,4.570000000000000173e-01,-7.330382858376184238e-03,-3.525565089028545856e-03,4.511676116405341497e-02
4.209999999999999853e-01,2.640000000000000124e-01,4.540000000000000147e-01,-6.038839211900379894e-03,-5.916666164260777835e-03,3.951425426515161460e-02
4.689999999999999725e-01,2.089999999999999913e-01,4.440000000000000058e-01,-6.440264939859076214e-03,-5.864306286700947390e-03,3.490658503988659095e-02
5.130000000000000115e-01,2.069999999999999896e-01,5.260000000000000231e-01,-9.023352232810684034e-03,-6.440264939859076214e-03,3.064798166502042537e-02
5.639999999999999458e-01,1.509999999999999953e-01,5.110000000000000098e-01,-1.214749159388053314e-02,-6.649704450098395392e-03,2.745402913387080465e-02
5.999999999999999778e-01,7.599999999999999811e-02,5.480000000000000426e-01,-1.017526953912693995e-02,-6.108652381980153243e-03,2.401573050744197288e-02
6.460000000000000187e-01,3.799999999999999906e-02,5.270000000000000240e-01,-8.307767239493007647e-03,-5.899212871740834065e-03,1.958259420737637826e-02
6.860000000000000542e-01,-4.000000000000000083e-03,6.109999999999999876e-01,-8.412486994612668537e-03,-3.455751918948772507e-03,1.668534764906579038e-02
7.239999999999999769e-01,-5.299999999999999850e-02,6.199999999999999956e-01,-3.647738136668148782e-03,-4.293509959906050520e-03,1.251401073679934278e-02
