frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
6835.0,-0.9609375127420999,0.018554689092762488,0.2470703363914373,-0.0036651902,0.16371182,-0.15027279
6835.0,-0.9655761467889908,-0.014648438328236493,0.2783203261977574,-0.036651902,0.13316858,-0.12950338
6835.0,-0.96484373088685,-0.04907226707441386,0.29418946992864425,-0.043982282,0.11362089,-0.08429937
6836.0,-0.9575195718654433,-0.01953125076452599,0.2790527319062181,-0.047647472,0.09896013,-0.03543017
6836.0,-0.9470215086646279,-0.007080078491335371,0.2922363404689093,-0.05619958,0.08674283,-0.00610865
6836.0,-0.9372558613659531,0.010498047298674821,0.30249025484199793,-0.04520401,0.0855211,-0.00610865
6836.0,-0.9313965341488277,0.04931640876656473,0.2907715086646279,-0.03787363,0.08918629,-0.0244346
6837.0,-0.9509278287461773,0.012695312945973496,0.30664063200815495,-0.021991141,0.10384705,-0.047647472
6837.0,-0.9501954128440366,-0.0004882812742099898,0.29614258919469927,-0.014660761,0.11484262,-0.06230823
6837.0,-0.9614257900101937,0.0036621095820591233,0.27148440366972476,-0.010995571,0.11117743,-0.06963861
6838.0,-0.9531250764525993,-0.008300781447502547,0.2680664322120285,-0.0122173,0.09285148,-0.07086034
6838.0,-0.9414063200815495,0.006103516004077472,0.2685546890927625,-0.02321287,0.07208207,-0.073303804
6838.0,-0.9685059123343526,-0.03808593985728848,0.29516601427115186,-0.02076941,0.05986477,-0.06963861
6838.0,-0.9687500509683995,-0.037109378185524976,0.3002929867482161,-0.0073303804,0.06352996,-0.04153882
6839.0,-0.9675293577981651,-0.02099609480122324,0.28027345565749234,0.0073303804,0.06475169,-0.0122173
6839.0,-0.9624024464831803,-0.010253906727828745,0.25634765545361876,-0.0036651902,0.05253439,0.02076941
6839.0,-0.9587402650356778,0.014160156982670742,0.26416018348623854,-0.029321522,0.030543251,0.029321522
6839.0,-0.9465332313965341,0.01879882976554536,0.29321290519877674,-0.03787363,0.01588249,0.0122173
6840.0,-0.9626465341488277,0.014404297655453617,0.2531738430173292,-0.02809979,0.010995571,-0.014660761
6840.0,-0.9553223241590214,-0.024902344546381242,0.30615234454638124,-0.030543251,0.00977384,-0.030543251
6840.0,-0.9538574923547399,0.0012207031600407748,0.28955078491335373,-0.02076941,0.01954768,-0.03420844
6841.0,-0.9660645259938837,-0.015625001019367993,0.2590332110091743,-0.02076941,0.0073303804,-0.036651902
6841.0,-0.9707031600407747,-0.006103516004077472,0.24414062181447502,-0.01343903,-0.03543017,-0.036651902
6841.0,-0.9614257900101937,0.009033202854230376,0.23022460754332313,-0.01710422,-0.095294945,-0.051312663
6842.0,-0.9272461773700306,0.1342773394495413,0.1860351580020387,-0.04642574,-0.18448123,-0.08918629
6842.0,-0.9353028542303772,0.011718750254841996,0.27001954128440364,-0.06597342,-0.24068081,-0.15760317
6842.0,-0.9367676860346584,-0.004150390723751274,0.3364257900101936,-0.06230823,-0.23457217,-0.20402892
6843.0,-0.9169922528032619,0.0329589867482161,0.34570316004077467,-0.040317092,-0.21135929,-0.24312428
6843.0,-0.9272461773700306,-0.01879882976554536,0.3493652395514781,0.029321522,-0.16615528,-0.27611098
6843.0,-0.9570312945973496,-0.013916016309887869,0.31469728848114165,0.08674283,-0.14172068,-0.31520635
6843.0,-0.9584961264016308,-0.049804689092762484,0.28393555555555555,0.14538588,-0.14538588,-0.34819305
6844.0,-0.9951172273190622,0.057128909276248724,0.09326172273190622,0.15271625,-0.21013756,-0.3909536
6844.0,-0.8940430173292558,0.10766601427115187,0.3051758103975535,0.03176498,-0.33597577,-0.4838051
6844.0,-0.9560547400611621,-0.13037109072375128,0.32250978593272167,0.07086034,-0.34452787,-0.5644393
6844.0,-0.9338379204892966,0.06738281345565748,0.3283691437308868,0.06352996,-0.35918862,-0.58520865
6845.0,-0.9509278287461773,-0.1660156371049949,0.40502932721712537,0.12705992,-0.32253674,-0.5937608
6845.0,-0.9272461773700306,-0.07006836493374108,0.34692385321100916,0.25167638,-0.27855444,-0.6120867
6845.0,-0.9731445463812436,-0.06811523955147808,0.2512207135575943,0.34452787,-0.28466308,-0.68539053
6846.0,-0.886230479102956,0.22583007135575944,0.16796875637104994,0.30054557,-0.4190534,-0.77091163
6846.0,-0.9055176350662588,0.0021972656472986746,0.2934570336391437,0.27488926,-0.50579625,-0.87842387
6846.0,-0.9746094801223242,-0.1794433639143731,0.3823242405708461,0.18081604,-0.5400047,-0.86498487
6846.0,-0.9399413863404689,-0.2004394597349643,0.3903808664627931,0.18448123,-0.47769645,-0.7696899
6847.0,-0.9382325178389398,-0.10986328236493374,0.4084472986748216,0.22235486,-0.42882723,-0.7122686
6847.0,-0.9533691131498471,0.017089844036697246,0.18090821610601426,0.24434601,-0.41783166,-0.70860344
6848.0,-0.9001465851172272,0.08520508256880734,0.3891601732925586,0.20036373,-0.48869202,-0.72448593
6848.0,-0.8605957186544342,-0.14916992864424056,0.41772461773700303,0.23701562,-0.44593146,-0.79290277
6848.0,-0.9384765545361875,-0.06420898470948012,0.329589867482161,0.29443693,-0.3824015,-0.8332199
6848.0,-0.9428711518858307,-0.1516113353720693,0.44116211009174305,0.2968804,-0.36041036,-0.84177196
6849.0,-0.9318848114169215,-0.16577148827726806,0.3679199490316004,0.3824015,-0.3249802,-0.86009794
6849.0,-0.9638672782874618,-0.11621093781855248,0.33154297655453613,0.4031709,-0.3335323,-0.8515458
6849.0,-0.8676758409785933,0.018554689092762488,0.2629394495412844,0.3298671,-0.40439263,-0.8210026
6850.0,-0.923828236493374,-0.18505860346585115,0.3984375127420999,0.22602005,-0.4153882,-0.79045933
6850.0,-0.8662110091743118,-0.31103516819571864,0.37329102956167176,0.14049895,-0.39706227,-0.7635813
6850.0,-0.9147949031600408,-0.04907226707441386,0.3664550866462793,0.116064355,-0.40072745,-0.7122686
6851.0,-0.9819336391437308,-0.09155274209989807,0.41455080530071353,0.13561203,-0.39706227,-0.70982516
6851.0,-0.8937988786952089,-0.009765625891946992,0.3823242405708461,0.17348567,-0.3909536,-0.72204244
6851.0,-0.856689500509684,-0.18164063200815495,0.4018554841997961,0.13805549,-0.35674515,-0.751364
6851.0,-0.8269043832823648,-0.26147461773700303,0.44775392456676855,0.07208207,-0.30176732,-0.7354815
6852.0,-0.9199219164118245,-0.4028320591233435,0.4895019775739042,0.061086502,-0.22968525,-0.65606904
6852.0,-0.9628906218144749,-0.3564453312945973,0.37060550458715597,0.09651667,-0.20647237,-0.5436699
6853.0,-0.9409180428134556,0.09326172273190622,0.31591798165137613,0.0036651902,-0.36163208,-0.36041036
6853.0,-0.9082031600407747,-0.19384765545361876,0.46850587155963297,-0.05742131,-0.36774075,-0.33719748
6853.0,-0.7895508053007135,-0.20849609582059123,0.5087890927624873,-0.03420844,-0.2638937,-0.4031709
6853.0,-0.782470744138634,-0.22705080530071356,0.5322266055045871,0.0,-0.16004664,-0.4960224
6853.0,-0.8547363914373088,-0.4182129459734964,0.45947265035677876,0.10629051,-0.07208207,-0.5632175
6854.0,-0.9152832823649337,-0.26977541284403667,0.3876953109072375,0.15027279,-0.073303804,-0.50335276
6854.0,-0.9843750254841999,0.04833984709480122,0.18554688073394496,0.03176498,-0.1624901,-0.33597577
6854.0,-0.9567871559633027,-0.2131347604485219,0.4724121304791029,-0.0855211,-0.199142,-0.20891583
6855.0,-0.8310547400611621,-0.38085938837920486,0.5270996330275229,-0.05986477,-0.16004664,-0.17959431
6855.0,-0.8408202854230378,-0.14111328236493376,0.43383792048929665,0.014660761,-0.08674283,-0.23090698
6855.0,-0.8100586442405708,-0.13183594291539247,0.4221191641182467,0.03787363,-0.054977853,-0.32375845
6856.0,-0.8527832823649337,-0.2531738430173292,0.39062502548419975,0.00610865,-0.00610865,-0.3249802
6856.0,-0.8898926605504586,-0.27758791029561675,0.5480957186544343,-0.05375612,0.03787363,-0.24923292
6856.0,-0.8884277268093782,-0.20751953109072374,0.4624023445463812,-0.00610865,0.11239916,-0.21502449
6856.0,-0.8593750764525993,-0.1960449235474006,0.5219726809378186,0.07208207,0.14172068,-0.20525065
6857.0,-0.8876953109072374,-0.42675783893985725,0.3554687563710499,0.12095127,0.17959431,-0.22968525
6857.0,-0.84057624872579,-0.09692383282364933,0.31640626911314984,0.06841688,0.18448123,-0.21746795
6857.0,-0.9821777777777777,-0.04394531396534149,0.38574220183486235,-0.01343903,0.23090698,-0.19181162
6857.0,-0.8391114169215087,-0.1616211009174312,0.4326171967380224,-0.12095127,0.2651154,-0.19425507
6858.0,-0.7768555147808358,-0.21777344546381242,0.5336914067278288,-0.12583819,0.36041036,-0.25411984
6858.0,-0.7983398572884811,-0.18994140672782875,0.3989258103975535,-0.109955706,0.4276055,-0.27000234
6858.0,-0.898193374108053,-0.4152832212028542,0.4741211314984709,-0.12461646,0.46914434,-0.21013756
6858.0,-0.9560547400611621,-0.3989258103975535,0.40478516819571864,-0.08185591,0.47769645,-0.09162975
6859.0,-0.9897461773700306,-0.19824219164118245,0.314209001019368,0.0073303804,0.44104454,0.01710422
6859.0,-0.9692383282364934,-0.24902344546381242,0.39184571865443424,0.05986477,0.3909536,0.087964565
6859.0,-0.8781738022426094,-0.22338868501529052,0.3083496126401631,0.030543251,0.3506365,0.11239916
6859.0,-0.8303223241590214,-0.015625001019367993,0.3310546992864424,-0.03787363,0.3249802,0.06230823
6860.0,-0.8439941896024465,-0.24633788990825686,0.42236330275229356,-0.116064355,0.33108884,-0.01954768
6860.0,-0.8813477064220182,-0.20678711518858306,0.37719726809378185,-0.13194685,0.3652973,-0.05375612
6860.0,-0.9362793068297656,-0.24584964322120284,0.44873047910295616,-0.14049895,0.38851014,-0.04642574
6861.0,-0.946777370030581,-0.18969726809378185,0.33959963302752294,-0.00855211,0.40927956,-0.0073303804
6861.0,-0.9294434250764525,-0.34643556574923545,0.37841799184505603,0.04276055,0.3750711,0.05253439
6861.0,-0.917480479102956,-0.1787109480122324,0.22778321100917429,0.061086502,0.33475402,0.11239916
6862.0,-0.8662110091743118,-0.26464844036697244,0.3098144750254842,-0.06597342,0.26145023,0.13439031
6862.0,-0.8840332313965341,-0.26367189602446484,0.3403320489296636,-0.13439031,0.23457217,0.15027279
6862.0,-0.9301758409785933,-0.17309571865443424,0.3774414271151886,-0.1747074,0.22235486,0.15271625
6862.0,-0.9562988786952089,-0.22094728848114167,0.4089355453618756,-0.108733974,0.22357659,0.13194685
6863.0,-0.9179688073394495,-0.19946290519877674,0.3850097859327217,-0.01343903,0.21624622,0.122173004
6863.0,-0.9575195718654433,-0.22534181447502546,0.1625976656472987,0.00244346,0.17226394,0.16859874
6863.0,-0.9135743119266054,-0.21166992864424056,0.3098144750254842,-0.16371182,0.06475169,0.23457217
6864.0,-0.9006347604485219,-0.1394043017329256,0.35937500509683995,-0.21258102,0.04276055,0.21380275
6864.0,-0.8435059123343527,-0.17968750254841998,0.452392619775739,-0.21868968,0.09285148,0.13683376
6864.0,-0.8503417940876656,-0.15576172273190622,0.4506836391437309,-0.07941245,0.21380275,0.00977384
6865.0,-0.871582110091743,-0.20214844036697246,0.39135744138634043,0.02321287,0.30421078,-0.087964565
6865.0,-0.9465332313965341,-0.23071289500509684,0.28247072375127424,0.08307764,0.33964095,-0.11362089
6865.0,-0.9782715596330276,-0.20581055045871557,0.24975588175331292,0.047647472,0.30787596,-0.05375612
6866.0,-0.9523926605504587,-0.29736328236493376,0.2966308664627931,0.00244346,0.23945908,0.02809979
6866.0,-0.960693374108053,-0.22290040774719674,0.27758791029561675,-0.018325951,0.15393798,0.101403594
6866.0,-0.9316406727828747,-0.25878907237512744,0.3022460958205912,-0.02687806,0.067195155,0.14660761
6866.0,-0.9147949031600408,-0.17602539245667687,0.3403320489296636,-0.00122173,0.01954768,0.14049895
6867.0,-0.8933106014271152,-0.1748046992864424,0.30249025484199793,-0.029321522,0.00122173,0.10018186
6867.0,-0.8808594291539245,-0.17358398572884812,0.3574218960244648,-0.10384705,0.00855211,0.03176498
6867.0,-0.8955078491335371,-0.20483400611620795,0.40625002038735986,-0.07696899,0.06841688,-0.01343903
6867.0,-0.9042969418960244,-0.2045898470948012,0.33789065239551475,-0.0244346,0.14294241,-0.040317092
6868.0,-0.909667991845056,-0.20727540265035677,0.32983399592252804,-0.0073303804,0.18448123,-0.05619958
6868.0,-0.921386748216106,-0.14233399592252802,0.3085937818552497,0.0073303804,0.19425507,-0.06597342
6868.0,-0.9104004077471967,-0.23437502548419978,0.31396485219164116,0.00244346,0.1869247,-0.07696899
6869.0,-0.9172363914373088,-0.19116212028542304,0.28955078491335373,-0.00122173,0.17959431,-0.09285148
6869.0,-0.9301758409785933,-0.1511230479102956,0.2431640774719674,-0.06352996,0.14905107,-0.08185591
6869.0,-0.9289550968399592,-0.2746582059123343,0.29003907237512744,-0.1710422,0.09162975,-0.04153882
6870.0,-0.9282227319062181,-0.3015136901121305,0.31713868501529047,-0.17715086,0.04642574,0.018325951
6870.0,-0.9445801223241589,-0.20507813455657492,0.3176269622833843,-0.117286086,0.0073303804,0.06352996
6870.0,-0.9265137614678899,-0.2016601732925586,0.3291015800203873,-0.04276055,-0.03176498,0.05742131
6870.0,-0.9223633027522936,-0.20654298674821608,0.31689455657492355,0.02809979,-0.05742131,0.03298671
6871.0,-0.9226074413863404,-0.197021498470948,0.3073730682976554,0.074525535,-0.09162975,0.00488692
6871.0,-0.9216308868501529,-0.21484377166156982,0.2822265749235474,0.08307764,-0.11484262,-0.00488692
6871.0,-0.9279785932721711,-0.2143554841997961,0.30004882772680935,0.058643043,-0.12705992,-0.00610865
6872.0,-0.9167481141692151,-0.20581055045871557,0.32397461773700303,0.01954768,-0.13439031,-0.00610865
6872.0,-0.9362793068297656,-0.1625976656472987,0.29370119266055045,0.0073303804,-0.14538588,-0.0122173
6872.0,-0.9340820591233434,-0.16406250764525993,0.3242187563710499,-0.00488692,-0.17348567,-0.021991141
6873.0,-0.9106445463812435,-0.2055664220183486,0.3120117329255861,0.0073303804,-0.17837258,-0.030543251
6873.0,-0.9152832823649337,-0.22998047910295613,0.3486328236493374,0.00244346,-0.17592913,-0.04276055
6873.0,-0.9165039755351682,-0.236083995922528,0.3554687563710499,0.03176498,-0.16493355,-0.06475169
6873.0,-0.9304198776758409,-0.2094726707441386,0.31640626911314984,0.080634184,-0.16126837,-0.08674283
6873.0,-0.9313965341488277,-0.2275390621814475,0.30712891946992865,0.10629051,-0.17348567,-0.09407321
6874.0,-0.9399413863404689,-0.14477539245667687,0.29418946992864425,0.09285148,-0.20647237,-0.073303804
6874.0,-0.916259734964322,-0.20800781855249742,0.3435058817533129,0.06475169,-0.23090698,-0.06475169
6874.0,-0.9147949031600408,-0.21655275229357795,0.3120117329255861,0.03543017,-0.23335044,-0.05375612
6875.0,-0.9157715596330276,-0.2143554841997961,0.3325195514780836,-0.01710422,-0.24190255,-0.04276055
6875.0,-0.9084472986748215,-0.19165039755351682,0.34204102956167176,-0.0073303804,-0.23212871,-0.040317092
6875.0,-0.90307624872579,-0.26000978593272167,0.3762207237512742,0.00855211,-0.21502449,-0.047647472
6876.0,-0.9025878695208969,-0.1967773496432212,0.366699245667686,0.05375612,-0.19058989,-0.05742131
6876.0,-0.9187012232415901,-0.19116212028542304,0.34594727828746175,0.073303804,-0.17959431,-0.05253439
6876.0,-0.8979492354740062,-0.19946290519877674,0.34765626911314984,0.08918629,-0.16982047,-0.040317092
6877.0,-0.9099121304791029,-0.23388672782874617,0.36279296636085623,0.10018186,-0.15638144,-0.03543017
6877.0,-0.9064941896024465,-0.2333984505606524,0.34228515800203874,0.09896013,-0.13805549,-0.01588249
6877.0,-0.9172363914373088,-0.2143554841997961,0.35937500509683995,0.0855211,-0.13561203,0.00610865
6877.0,-0.9133300713557594,-0.24096680937818551,0.36425782874617735,0.09896013,-0.13316858,0.030543251
6878.0,-0.923583995922528,-0.183349622833843,0.329589867482161,0.08307764,-0.13927722,0.06841688
6878.0,-0.9047852191641181,-0.2319335983690112,0.3413086136595311,0.03176498,-0.14049895,0.11850781
6878.0,-0.9082031600407747,-0.1975097757390418,0.3664550866462793,-0.021991141,-0.13805549,0.16004664
6878.0,-0.8769532110091743,-0.24682617737003057,0.4416504179408766,-0.014660761,-0.108733974,0.16371182
6879.0,-0.8793945973496432,-0.22460937818552498,0.4084472986748216,0.08185591,-0.03909536,0.15638144
6879.0,-0.9025878695208969,-0.1840820387359837,0.4033203363914373,0.12950338,0.02076941,0.14172068
6879.0,-0.9001465851172272,-0.20288086646279305,0.36743166156982665,0.16615528,0.067195155,0.14172068
6880.0,-0.9270019367991845,-0.1467285219164118,0.35522462793068293,0.15393798,0.09285148,0.1710422
6880.0,-0.9013672782874618,-0.22875978593272167,0.3803711009174312,0.10629051,0.102625325,0.21991141
6880.0,-0.907470744138634,-0.23120118246687055,0.3354492354740061,0.11850781,0.12705992,0.27000234
6881.0,-0.9006347604485219,-0.22558595310907237,0.3615722731906218,0.05742131,0.14416414,0.31154117
6881.0,-0.9003906218144749,-0.15722656472986746,0.35375977573904177,0.02076941,0.17348567,0.33719748
6881.0,-0.9294434250764525,-0.12695312945973497,0.38647461773700303,-0.00244346,0.22113313,0.35307997
6882.0,-0.9086914373088685,-0.20849609582059123,0.4138183893985729,0.02809979,0.2724458,0.36163208
6882.0,-0.912109378185525,-0.17602539245667687,0.38305665647298676,0.101403594,0.33108884,0.37018418
6882.0,-0.9370117227319062,-0.16796875637104994,0.3430175942915392,0.11850781,0.36774075,0.41660994
6882.0,-0.9172363914373088,-0.23095705402650357,0.30175781855249745,0.08307764,0.3909536,0.49724412
