frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
71466.0,-2.493408256880734,-6.6347655453618755,0.7004394495412845,0.37140593,-0.4679226,-1.6273444
71466.0,-2.7751465851172274,-5.863037308868501,0.2263183588175331,0.36041036,-0.8381068,-2.8612916
71466.0,-2.8833008154943935,-5.381592252803261,-0.11206055045871557,0.50335276,-1.0115925,-3.8081324
71467.0,-2.9758301732925583,-4.809570846075434,-0.485595749235474,0.8295547,-1.0177011,-4.525288
71467.0,-3.0021974515800203,-4.200195718654434,-0.8134766055045871,0.918741,-0.95905805,-5.0164237
71467.0,-2.875244240570846,-3.775390723751274,-1.032959021406728,0.6340779,-0.84055024,-5.3316298
71468.0,-2.548828236493374,-3.4194335372069316,-1.138427726809378,0.074525535,-0.70493823,-5.606519
71468.0,-2.1425781855249744,-3.098144750254842,-1.1777344546381243,-0.41294473,-0.44837493,-5.8472
71468.0,-1.733886850152905,-2.88427747196738,-1.2502441386340468,-0.5571089,-0.02321287,-5.986477
71469.0,-1.4062500509683995,-2.754882976554536,-1.1782227319062182,-0.46425742,0.45692703,-6.175845
71469.0,-1.2138671763506625,-2.68041997961264,-1.020019622833843,-0.18448123,0.9480625,-6.421413
71469.0,-1.0895995922528032,-2.6335450560652394,-0.9091797145769622,0.3420844,1.402546,-6.6999674
71469.0,-1.002441488277268,-2.607177777777778,-0.919189500509684,1.1093309,1.7922779,-7.0298347
71470.0,-1.051269622833843,-2.5595704383282363,-0.8618164118246686,1.941329,2.095267,-7.4733224
71470.0,-1.2736817533129459,-2.4575195718654435,-0.925537104994903,2.8454092,2.3066263,-7.920476
71470.0,-1.5686035677879713,-2.303222833843017,-1.0869140672782875,3.6615248,2.4019213,-8.338307
71470.0,-1.8981933741080528,-2.129394495412844,-1.2304688073394496,4.263838,2.3872604,-8.706048
71471.0,-2.182128950050968,-1.9997558613659532,-1.3813477064220183,4.624248,2.2663093,-8.945507
71471.0,-2.4182130479102955,-1.9528810397553515,-1.4411621814475024,4.7170997,2.0586152,-9.090893
71471.0,-2.619628950050968,-1.9792481141692149,-1.496093883792049,4.6230264,1.8142691,-9.155644
71472.0,-2.7995606523955145,-1.9572754332313964,-1.5039063200815492,4.461758,1.569923,-9.134875
71472.0,-2.903320387359837,-1.8762206931702343,-1.4802246687054026,4.410445,1.3231336,-9.012702
