frame,accx_l,accy_l,accz_l,gyrox_l,gyroy_l,gyroz_l
61950.0,-0.8171386340468909,-0.2531738430173292,0.14746094801223242,2.7855444,0.5815435,-1.3561203
61950.0,-0.838379001019368,-0.26953125382262993,0.14624024464831803,2.2504268,0.5729914,-1.3048077
61950.0,-0.8376465851172273,-0.2822265749235474,0.13989258919469927,1.7910563,0.565661,-1.2400559
61951.0,-0.8227540265035678,-0.2734375127420999,0.13476562691131497,1.4001026,0.5668827,-1.1936302
61951.0,-0.8266601427115189,-0.255615239551478,0.13598634046890926,1.091005,0.5729914,-1.1472045
61951.0,-0.8281249745158001,-0.23925782874617738,0.11572267074413861,0.77091163,0.58643043,-1.09467
61952.0,-0.8430175331294597,-0.22216799184505606,0.09692383282364933,0.41783166,0.6120867,-1.0348053
61952.0,-0.8579101936799185,-0.22485353720693171,0.07617188073394496,0.09285148,0.6304127,-0.9700536
61952.0,-0.8823242609582059,-0.2375488481141692,0.07836914678899082,-0.21868968,0.6340779,-0.9077454
61952.0,-0.8874511722731905,-0.25927737003058104,0.0847167991845056,-0.4801399,0.6255258,-0.82344604
61953.0,-0.8762206931702344,-0.281005871559633,0.09204101936799185,-0.6914992,0.60842156,-0.7476988
61953.0,-0.8615722731906218,-0.28833009174311924,0.09179687665647299,-0.8503241,0.5925391,-0.6756167
61953.0,-0.8320312945973496,-0.31127931702344547,0.0874023496432212,-0.9602798,0.58398694,-0.6157519
61953.0,-0.8007812742099898,-0.31323243628950054,0.09301758103975534,-1.0445791,0.5729914,-0.57054794
61954.0,-0.7644043323139653,-0.3127441386340469,0.09350586544342508,-1.1020005,0.57054794,-0.5412264
61954.0,-0.7290039755351682,-0.3044433639143731,0.10913086646279306,-1.1582,0.5742131,-0.5424481
61954.0,-0.6975098165137614,-0.2902832212028542,0.12695312945973497,-1.1850781,0.5827652,-0.55466545
61954.0,-0.663818379204893,-0.2719726809378185,0.14648438328236493,-1.1618652,0.58520865,-0.5583306
61955.0,-0.618164118246687,-0.23657227319062182,0.15063476044852192,-1.0787876,0.5791,-0.55344373
61955.0,-0.573974617737003,-0.18945313965341487,0.14453125382262996,-0.9517277,0.5803218,-0.5302308
