timestamp,accx,accy,accz,gyrox,gyroy,gyroz,heart_rate,shoulder,activity
1491.0,-0.4269696720892555,-0.2704223192760767,1.262119906711545,0.2103182149780328,0.9189119416243754,-0.1315073378498243,122.0,1.0,6.0
1492.0,-0.44652560361663735,-0.273886388329946,1.2618720532420709,-0.5552550732135535,0.5433236016888545,-0.2758690191672074,122.0,1.0,6.0
1493.0,-0.6097242788362901,-0.34719488390100417,1.2772901098039766,-0.675404390001164,0.1566611947678194,-0.3210160471365267,122.0,1.0,6.0
1494.0,-0.6331851653468892,-0.4437104306440782,1.3803930209068267,-0.6192851843940724,-1.0887872156372065,-0.4581969072950581,122.0,1.0,6.0
1495.0,-0.5571822180519667,-0.4070895041030641,1.4133809285420025,-0.6498408665763566,-1.434357245849294,-0.4661995705497887,122.0,1.0,6.0
1496.0,-0.519788107228682,-0.452991349429341,1.3307927020357968,-1.1373681326072231,-1.7865679967085604,-0.5375760220570085,122.0,1.0,6.0
1497.0,-0.4913708684470451,-0.4459155202955348,1.35998909365491,-1.0435083084815069,-1.9211881190399716,-0.4994857695177481,122.0,1.0,6.0
1498.0,-0.45562186271039523,-0.6125988456400172,1.2158305407444665,-0.83107365424586,-2.516296074972048,-0.663904333360372,122.0,1.0,6.0
1499.0,-0.27797399604309675,-0.5850244075879605,1.0923110491706622,-1.0426644957675475,-2.591686764395271,-0.7045268296993245,122.0,1.0,6.0
1500.0,-0.21121089880699856,-0.49426152941894336,1.0576931770005842,-0.81474485999505,-2.880045223867665,-0.6724869775570197,122.0,1.0,6.0
1501.0,-0.10281085428943522,-0.5460404735724068,0.9186667610979957,-0.8854952991492354,-3.071612764245328,-0.8281269927879744,122.0,1.0,6.0
1502.0,-0.07022399926597656,-0.504269502282636,0.8761775379657215,-1.0127221742277872,-3.0699215820066805,-0.8167549148265758,122.0,1.0,6.0
1503.0,0.1632286294887487,-0.5141603395680023,0.7429423026252304,-1.038208412230541,-3.2417715575924615,-0.9543805614176372,122.0,1.0,6.0
1504.0,0.21294732632717314,-0.57454317185027,0.7144586302564069,-1.587313983338147,-3.166151484756446,-1.170019025026534,122.0,1.0,6.0
1505.0,0.3746897282282487,-0.5557967345674967,0.6951309202145495,-1.8084788202221196,-2.9908201020046423,-1.2420431033958137,122.0,1.0,6.0
1506.0,0.4329385964856612,-0.614721760950624,0.5789735910125742,-1.5917152241291517,-2.7163112924969126,-1.239358934161296,122.0,1.0,6.0
1507.0,0.5649132436979228,-0.7786593482335417,0.35662355988198413,0.3850894049868897,-2.1068318368057763,-1.151754291963914,122.0,1.0,6.0
1508.0,0.5278563489775658,-0.5740471684785355,0.33816777258883607,1.205727222368956,-1.9722414208513088,-1.1146509537223703,122.0,1.0,6.0
1509.0,0.5572700386805132,-0.2692337984644415,0.29063044399800164,0.5988179789179061,-1.904355972237908,-1.1181337822032116,122.0,1.0,6.0
1510.0,0.7646865225526087,-0.37963290274698075,0.536446596027953,-0.3856784047481907,-1.7980419902281168,-1.2069715011667537,122.0,1.0,6.0
1511.0,0.7066954434134217,-0.538779006812489,0.6035149632186454,-0.7616806665297473,-1.2875095750872192,-1.1554967140627503,122.0,1.0,6.0
1512.0,0.43557447479208605,-0.5232638913594162,0.7675092283732047,-1.0651434645548916,-0.6991719493520252,-1.2737398573907783,122.0,1.0,6.0
1513.0,0.38772031083191477,-0.4259555837467968,0.770854638402295,-1.6972017226109577,-0.97296681019162,-1.5766618392020266,122.0,1.0,6.0
1514.0,0.5077394105381394,-0.6058577100173659,0.7898196227533215,-2.548972992578826,-1.583415277511918,-1.8923186223405513,122.0,1.0,6.0
1515.0,0.6250135558844138,-0.6519245152669014,0.737068052451172,-2.030981735863957,-1.7136406307531364,-1.953429986705293,122.0,1.0,6.0
1516.0,0.6704019203728128,-0.6122148188444121,0.7374382643934295,-1.5527007343698882,-1.6337246454842926,-1.8414130097632873,122.0,1.0,6.0
1517.0,0.5813579601713204,-0.4881001833663492,0.6211667607664271,-1.5976468795969962,-1.5039081505935137,-1.513512153831711,122.0,1.0,6.0
1518.0,0.616089709415323,-0.48824550122194527,0.49052304642912214,-1.6856763500408916,-1.7177977875873347,-1.6488300516286032,122.0,1.0,6.0
1519.0,0.750672447551892,-0.6224057008708082,0.2986277801024357,-1.4361968295153655,-1.9358264336385167,-2.061054093935612,122.0,1.0,6.0
1520.0,0.7326362302949988,-0.6222602507882928,0.24786455367213137,-1.4900820366915253,-1.7326647553244927,-2.149891812899153,122.0,1.0,6.0
1521.0,0.7413060509540702,-0.4999570911661566,0.14480165426213845,-1.6186215295913586,-1.7058815887580283,-2.462745655986468,122.0,1.0,6.0
1522.0,0.705016749969135,-0.41685601674452316,0.22501581313775496,-1.8332594234288213,-1.3879708553095025,-2.4388216713818465,122.0,1.0,6.0
1523.0,0.7393437524448541,-0.24129381824964444,0.24377929406789117,-1.8165113145650056,-1.27583147771561,-2.687858441248564,122.0,1.0,6.0
1524.0,0.7929369628716485,-0.22278464793967265,0.11006999922151994,-1.725162900109998,-1.5659455475072614,-2.8747809049303235,122.0,1.0,6.0
1525.0,0.7060349471934695,-0.01439416803057002,0.18447441337603387,-1.568746989389315,-1.392069261954441,-2.828947384041083,122.0,1.0,6.0
1526.0,0.6556392413355296,0.22257619362149897,0.1396471970571051,-1.3486165130859646,-1.4613144085686796,-2.7574044393033534,122.0,1.0,6.0
1527.0,0.6670782882281355,0.24347046846076378,0.005313328255742854,-0.5877554028471059,-1.3061402308274297,-2.20177906914707,122.0,1.0,6.0
1528.0,0.5933334161765946,0.45045057585317455,-0.0469044255211961,-0.1705094998311628,-1.178709114723057,-1.8085630886165247,122.0,1.0,6.0
1529.0,0.5844674313161468,0.6368357992591892,-0.14865586052302246,0.2621971935938181,-1.073850961353109,-1.38546114227775,122.0,1.0,6.0
1530.0,0.6678817637768689,0.7939279413155417,-0.3208613898476142,0.7168945736593225,-1.0010994011419936,-0.9198510195975091,122.0,1.0,6.0
1531.0,0.7438053354744504,0.5335737206175913,-0.19395271991538537,0.7356971982418276,-0.4024460751389657,0.5888758885189356,122.0,1.0,6.0
1532.0,0.7990595318096417,0.601664459279158,-0.2946584265779507,0.4269543468264081,0.0379922128523126,1.6138815286340924,122.0,1.0,6.0
1533.0,0.8965699833801165,0.2434478829025407,-0.18857400543770894,0.5469944392945606,0.1041961551511415,1.6277043273630227,122.0,1.0,6.0
1534.0,0.9742711378737294,-0.014740467789684871,-0.10075261349493929,0.6146470132780852,0.1662838012762229,1.583584135231276,122.0,1.0,6.0
1535.0,1.01950715960967,-0.1089942489206397,-0.04286217545793232,0.5964425733996381,0.2216253120488776,1.4445021612018616,122.0,1.0,6.0
1536.0,1.0166501273333253,-0.11666879812427905,-0.07904599160715482,0.0564970266813637,0.4427798556107873,1.1655728954785929,122.0,1.0,6.0
1537.0,0.9942940277895836,-0.20331712286964798,0.03836339882425688,-0.2241723975412985,0.4344291460473312,1.1204747923553104,122.0,1.0,6.0
1538.0,0.9462944581465851,-0.24011681911238736,0.04127246566904277,0.26443489463355,0.5778801691490073,1.2027588995634877,122.0,1.0,6.0
1539.0,0.911707940962397,-0.2602834056630592,0.028969408583029356,0.9291457765905848,0.7124605112379055,1.4083217004846162,122.0,1.0,6.0
1540.0,0.9024073668337463,-0.2490936843737953,-0.01201114531128742,1.9258424776394831,0.8303180723492486,1.8462862543172252,122.0,1.0,6.0
1541.0,0.9451344122106674,-0.12499238713470956,-0.24694638223494766,1.9275321386829,0.9398224775005783,1.9567609064185196,122.0,1.0,6.0
1542.0,0.9797523427094494,-0.029138618534317297,-0.33727292280949445,2.8020736883647217,1.103662504355898,2.4912434045869785,122.0,1.0,6.0
1543.0,1.0943015363646351,-0.1452004312984094,-0.31764189951729543,3.899315985154228,2.1616296856014885,3.2035344547222935,122.01969342133268,1.0,6.0
1544.0,1.0766926290736665,-0.34164706033231157,-0.1857541247059296,4.614518238938141,2.769534840800333,3.447440617099747,122.03956184646356,1.0,6.0
